currenttime,option,lensplit,f,accuracy,timetaken
2017-07-04 19:49:50.415310,opt6,0,0.003,0.65606820461384152,0
2017-07-04 19:49:52.566271,opt1,len5,0.003,0.54653961885656976,0.03685593605041504
2017-07-04 19:49:54.476803,opt2,len5,0.003,0.54824473420260778,0.12017202377319336
2017-07-04 19:49:56.745843,opt3,len5,0.003,0.63299899699097295,0.0421900749206543
2017-07-04 19:49:59.309651,opt4,len5,0.003,0.63299899699097295,0.16496801376342773
2017-07-04 20:13:04.607029,opt5,split8,0.003,0.5895687061183551,743.4586191177368
2017-07-04 20:13:06.962446,opt5,split1,0.003,0.4925777331995988,95.42567086219788
2017-07-04 20:13:08.996130,opt5,split2,0.003,0.60320962888665997,174.9577009677887
2017-07-04 20:13:11.034732,opt5,split4,0.003,0.59899699097291881,369.7112331390381
2017-07-04 20:13:13.057313,opt6,0,0.003,0.63560682046138417,0
2017-07-04 20:13:15.283743,opt1,len5,0.003,0.0,0.035368919372558594
2017-07-04 20:13:17.146617,opt2,len5,0.003,0.0,0.017714977264404297
2017-07-04 20:13:19.213613,opt3,len5,0.003,0.0,0.017364025115966797
2017-07-04 20:13:21.515052,opt4,len5,0.003,0.61444332998996987,0.1416611671447754
2017-07-04 20:36:05.405641,opt5,split8,0.003,0.4786359077231695,699.6590609550476
2017-07-04 20:36:07.944312,opt5,split1,0.003,0.58916750250752259,86.58910417556763
2017-07-04 20:36:10.061383,opt5,split2,0.003,0.58916750250752259,166.76851511001587
2017-07-04 20:36:12.153152,opt5,split4,0.003,0.54724172517552661,409.1324450969696
2017-07-04 20:36:14.356911,opt6,0,0.003,0.61364092276830495,0
2017-07-04 20:36:16.497623,opt1,len5,0.003,0.59729187562688069,0.03630399703979492
2017-07-04 20:36:18.548006,opt2,len5,0.003,0.49247743229689067,0.07837200164794922
2017-07-04 20:36:20.883344,opt3,len5,0.003,0.59418254764292877,0.04570293426513672
2017-07-04 20:36:23.025078,opt4,len5,0.003,0.59368104312938819,0.15710997581481934
2017-07-04 20:59:43.525184,opt5,split8,0.003,0.5535606820461384,790.4520468711853
2017-07-04 20:59:45.747219,opt5,split1,0.003,0.46900702106318959,101.91834497451782
2017-07-04 20:59:47.833408,opt5,split2,0.003,0.48595787362086257,189.1728539466858
2017-07-04 20:59:49.906626,opt5,split4,0.003,0.55857572718154458,317.15822291374207
2017-07-04 20:59:51.998165,opt6,0,0.003,0.59679037111333999,0
2017-07-04 20:59:54.176207,opt1,len5,0.003,0.54694082246740217,0.03191709518432617
2017-07-04 20:59:56.723401,opt2,len5,0.003,0.54774322968906719,0.13983798027038574
2017-07-04 20:59:58.776086,opt3,len5,0.003,0.61835506519558681,0.04822182655334473
2017-07-04 21:00:00.867370,opt4,len5,0.003,0.61815446339017055,0.14123201370239258
2017-07-04 21:23:00.577574,opt5,split8,0.003,0.60481444332999001,717.611396074295
2017-07-04 21:23:02.911241,opt5,split1,0.003,0.49759277833500504,91.99467897415161
2017-07-04 21:23:05.061182,opt5,split2,0.003,0.53089267803410234,203.83588099479675
2017-07-04 21:23:07.187320,opt5,split4,0.003,0.60481444332999001,364.5308139324188
2017-07-04 21:23:09.270589,opt6,0,0.003,0.62056168505516551,0
2017-07-04 21:23:11.520012,opt1,len5,0.003,0.4279839518555667,0.030649900436401367
2017-07-04 21:23:13.973538,opt2,len5,0.003,0.43319959879638914,0.19122099876403809
2017-07-04 21:23:16.327256,opt3,len5,0.003,0.59117352056168504,0.05807209014892578
2017-07-04 21:23:18.637402,opt4,len5,0.003,0.58926780341023066,0.11191892623901367
2017-07-04 21:48:34.529139,opt5,split8,0.003,0.56810431293881647,873.9421980381012
2017-07-04 21:48:36.973870,opt5,split1,0.003,0.47923771313941826,108.4313280582428
2017-07-04 21:48:39.135259,opt5,split2,0.003,0.57221664994984955,188.9694538116455
2017-07-04 21:48:41.546414,opt5,split4,0.003,0.53921765295887658,342.7505638599396
2017-07-04 21:48:43.678330,opt6,0,0.003,0.60240722166499494,0
2017-07-04 21:48:45.644189,opt1,len5,0.003,0.62527582748244737,0.04439091682434082
2017-07-04 21:48:48.058803,opt2,len5,0.003,0.60902708124373117,0.1109619140625
2017-07-04 21:48:50.617315,opt3,len5,0.003,0.62397191574724176,0.05229496955871582
2017-07-04 21:48:52.916146,opt4,len5,0.003,0.62357071213640924,0.09967184066772461
2017-07-04 22:13:25.054600,opt5,split8,0.003,0.51434302908726182,818.9244000911713
2017-07-04 22:13:27.375215,opt5,split1,0.003,0.49007021063189571,89.02236104011536
2017-07-04 22:13:29.726106,opt5,split2,0.003,0.48856569709127384,175.46960306167603
2017-07-04 22:13:32.003511,opt5,split4,0.003,0.49007021063189571,386.92272901535034
2017-07-04 22:13:34.125521,opt6,0,0.003,0.62527582748244737,0
2017-07-04 22:13:36.537685,opt1,len5,0.003,0.50832497492477435,0.03664207458496094
2017-07-04 22:13:38.773146,opt2,len5,0.003,0.51263791374122369,0.07861804962158203
2017-07-04 22:13:41.138667,opt3,len5,0.003,0.612938816449348,0.05227303504943848
2017-07-04 22:13:43.641018,opt4,len5,0.003,0.61454363089267805,0.10642814636230469
2017-07-04 22:37:28.062598,opt5,split8,0.003,0.60290872617853564,725.1174540519714
2017-07-04 22:37:30.320734,opt5,split1,0.003,0.57793380140421269,94.15572500228882
2017-07-04 22:37:32.502882,opt5,split2,0.003,0.48324974924774322,186.43561100959778
2017-07-04 22:37:34.633169,opt5,split4,0.003,0.58645937813440319,416.9046268463135
2017-07-04 22:37:36.792637,opt6,0,0.003,0.61003009027081245,0
2017-07-04 22:37:39.110771,opt1,len5,0.003,0.44102306920762285,0.036728858947753906
2017-07-04 22:37:41.365687,opt2,len5,0.003,0.43761283851554666,0.08338499069213867
2017-07-04 22:37:43.767684,opt3,len5,0.003,0.58806419257773324,0.05476498603820801
2017-07-04 22:37:46.041473,opt4,len5,0.003,0.58495486459378132,0.08774209022521973
2017-07-04 23:00:36.966781,opt5,split8,0.003,0.56379137412236713,741.4070558547974
2017-07-04 23:00:39.281812,opt5,split1,0.003,0.46228686058174523,92.64781594276428
2017-07-04 23:00:41.364794,opt5,split2,0.003,0.56379137412236713,160.1305181980133
2017-07-04 23:00:43.434418,opt5,split4,0.003,0.52778335005015042,375.0174489021301
2017-07-04 23:00:45.804604,opt6,0,0.003,0.59618856569709122,0
2017-07-04 23:00:47.931516,opt1,len5,0.003,0.0,0.03491687774658203
2017-07-04 23:00:49.656940,opt2,len5,0.003,0.0,0.017480134963989258
2017-07-04 23:00:51.896072,opt3,len5,0.003,0.0,0.03464102745056152
2017-07-04 23:00:54.237526,opt4,len5,0.003,0.62056168505516551,0.13950395584106445
2017-07-04 23:25:51.454808,opt5,split8,0.003,0.57693079237713141,770.1059398651123
2017-07-04 23:25:53.762414,opt5,split1,0.003,0.58986960882647943,92.82687211036682
2017-07-04 23:25:55.884993,opt5,split2,0.003,0.45005015045135405,220.52101016044617
2017-07-04 23:25:58.078963,opt5,split4,0.003,0.57151454363089271,411.9645209312439
2017-07-04 23:26:00.014306,opt6,0,0.003,0.62397191574724176,0
2017-07-04 23:26:02.466612,opt1,len5,0.003,0.49719157472417252,0.024953126907348633
2017-07-04 23:26:04.785916,opt2,len5,0.003,0.47642928786359079,0.16141796112060547
2017-07-04 23:26:06.916087,opt3,len5,0.003,0.56519558676028081,0.05667281150817871
2017-07-04 23:26:08.934129,opt4,len5,0.003,0.60581745235707118,0.15482401847839355
2017-07-04 23:47:01.513166,opt5,split8,0.003,0.45426278836509526,632.3193061351776
2017-07-04 23:47:03.915969,opt5,split1,0.003,0.45947843530591775,96.15918707847595
2017-07-04 23:47:06.097253,opt5,split2,0.003,0.4703109327983952,170.94140601158142
2017-07-04 23:47:08.329794,opt5,split4,0.003,0.47452357071213641,351.40581607818604
2017-07-04 23:47:10.778851,opt6,0,0.003,0.61103309929789373,0
2017-07-04 23:47:13.068922,opt1,len5,0.003,0.51474423269809433,0.03654909133911133
2017-07-04 23:47:15.553142,opt2,len5,0.003,0.52326980942828483,0.14064502716064453
2017-07-04 23:47:17.802308,opt3,len5,0.003,0.63520561685055166,0.049484968185424805
2017-07-04 23:47:20.291867,opt4,len5,0.003,0.63510531594784359,0.15328288078308105
2017-07-05 00:10:02.954686,opt5,split8,0.003,0.60320962888665997,757.4057860374451
2017-07-05 00:10:05.503249,opt5,split1,0.003,0.60320962888665997,108.63866806030273
2017-07-05 00:10:07.735884,opt5,split2,0.003,0.60320962888665997,171.20675110816956
2017-07-05 00:10:09.873218,opt5,split4,0.003,0.60320962888665997,323.64000606536865
2017-07-05 00:10:11.711502,opt6,0,0.003,0.63650952858575727,0
2017-07-05 00:10:13.535806,opt1,len5,0.003,0.54302908726178534,0.016173124313354492
2017-07-05 00:10:16.051416,opt2,len5,0.003,0.54353059177532603,0.14100098609924316
2017-07-05 00:10:18.301626,opt3,len5,0.003,0.61845536609829488,0.046295881271362305
2017-07-05 00:10:20.221708,opt4,len5,0.003,0.61835506519558681,0.15230512619018555
2017-07-05 00:35:03.210042,opt5,split8,0.003,0.58385155466399197,757.465311050415
2017-07-05 00:35:05.619526,opt5,split1,0.003,0.47472417251755267,106.00669407844543
2017-07-05 00:35:07.723506,opt5,split2,0.003,0.52938816449348047,192.45941400527954
2017-07-05 00:35:09.853456,opt5,split4,0.003,0.57642928786359082,425.28807306289673
2017-07-05 00:35:12.164931,opt6,0,0.003,0.61805416248746237,0
2017-07-05 00:35:14.685011,opt1,len5,0.003,0.54653961885656976,0.037554025650024414
2017-07-05 00:35:17.214243,opt2,len5,0.003,0.54694082246740217,0.1321120262145996
2017-07-05 00:35:19.554336,opt3,len5,0.003,0.59699097291875625,0.0525970458984375
2017-07-05 00:35:21.889451,opt4,len5,0.003,0.59348044132397193,0.18197298049926758
2017-07-05 01:00:22.853152,opt5,split8,0.003,0.56088264794383147,817.4057819843292
2017-07-05 01:00:25.243767,opt5,split1,0.003,0.56108324974924773,116.0996470451355
2017-07-05 01:00:27.342055,opt5,split2,0.003,0.57432296890672019,195.3117139339447
2017-07-05 01:00:29.479519,opt5,split4,0.003,0.57432296890672019,370.37342405319214
2017-07-05 01:00:31.421863,opt6,0,0.003,0.6098294884653962,0
2017-07-05 01:00:33.244740,opt1,len5,0.003,0.53169508525576725,0.017863988876342773
2017-07-05 01:00:35.544949,opt2,len5,0.003,0.52738214643931791,0.09203886985778809
2017-07-05 01:00:37.788518,opt3,len5,0.003,0.59909729187562688,0.045992136001586914
2017-07-05 01:00:40.164130,opt4,len5,0.003,0.59438314944834503,0.09681487083435059
2017-07-05 01:25:40.913898,opt5,split8,0.003,0.574222668004012,891.3198578357697
2017-07-05 01:25:42.975337,opt5,split1,0.003,0.49338014042126377,93.27948784828186
2017-07-05 01:25:45.019541,opt5,split2,0.003,0.56820461384152454,179.49730682373047
2017-07-05 01:25:46.894170,opt5,split4,0.003,0.56820461384152454,334.8483579158783
2017-07-05 01:25:49.180921,opt6,0,0.003,0.60300902708124371,0
2017-07-05 01:25:57.138909,opt1,len5,0.003,0.5076228686058174,0.015530109405517578
2017-07-05 01:25:59.087793,opt2,len5,0.003,0.54663991975927784,0.08266615867614746
2017-07-05 01:26:01.312055,opt3,len5,0.003,0.58214643931795385,0.047267913818359375
2017-07-05 01:26:03.584218,opt4,len5,0.003,0.58124373119358075,0.17323589324951172
2017-07-05 01:47:41.266676,opt5,split8,0.003,0.46148445336008026,692.2096920013428
2017-07-05 01:47:43.335234,opt5,split1,0.003,0.45727181544633899,100.09993505477905
2017-07-05 01:47:45.254696,opt5,split2,0.003,0.53279839518555672,168.52230095863342
2017-07-05 01:47:47.209382,opt5,split4,0.003,0.49127382146439319,335.1339681148529
2017-07-05 01:47:49.295879,opt6,0,0.003,0.58254764292878636,0
2017-07-05 01:47:51.574980,opt1,len5,0.003,0.53550651955867601,0.03775906562805176
2017-07-05 01:47:53.622089,opt2,len5,0.003,0.54002006018054161,0.08602786064147949
2017-07-05 01:47:56.100596,opt3,len5,0.003,0.58706118355065195,0.044146060943603516
2017-07-05 01:47:58.523994,opt4,len5,0.003,0.58696088264794388,0.11060380935668945
2017-07-05 02:11:11.009645,opt5,split8,0.003,0.60732196589769305,678.1753079891205
2017-07-05 02:11:13.902056,opt5,split1,0.003,0.49889669007021065,90.89157104492188
2017-07-05 02:11:16.437292,opt5,split2,0.003,0.60641925777331995,181.1753430366516
2017-07-05 02:11:18.739738,opt5,split4,0.003,0.54533600802407223,440.4506981372833
2017-07-05 02:11:21.292472,opt6,0,0.003,0.58816449348044131,0
2017-07-05 02:11:23.723137,opt1,len5,0.003,0.60180541624874628,0.037175893783569336
2017-07-05 02:11:26.153220,opt2,len5,0.003,0.50100300902708128,0.14161300659179688
2017-07-05 02:11:28.630879,opt3,len5,0.003,0.61043129388164497,0.04724907875061035
2017-07-05 02:11:31.248987,opt4,len5,0.003,0.61013039117352053,0.1755521297454834
2017-07-05 02:35:10.508912,opt5,split8,0.003,0.58936810431293885,765.4700639247894
2017-07-05 02:35:12.761369,opt5,split1,0.003,0.54012036108324979,96.95027923583984
2017-07-05 02:35:15.584156,opt5,split2,0.003,0.61464393179538612,162.5756859779358
2017-07-05 02:35:17.884957,opt5,split4,0.003,0.59558676028084256,392.48497700691223
2017-07-05 02:35:20.509540,opt6,0,0.003,0.61323971915747244,0
2017-07-05 02:35:22.875892,opt1,len5,0.003,0.54974924774322964,0.03707599639892578
2017-07-05 02:35:25.493731,opt2,len5,0.003,0.5450351053159479,0.15287303924560547
2017-07-05 02:35:27.957233,opt3,len5,0.003,0.612938816449348,0.045150041580200195
2017-07-05 02:35:30.330340,opt4,len5,0.003,0.61534603811434307,0.12477588653564453
2017-07-05 03:00:56.300088,opt5,split8,0.003,0.4916750250752257,844.1927700042725
2017-07-05 03:00:58.929835,opt5,split1,0.003,0.57522567703109329,106.6475920677185
2017-07-05 03:01:01.194389,opt5,split2,0.003,0.57522567703109329,202.80574798583984
2017-07-05 03:01:03.436420,opt5,split4,0.003,0.50531594784353062,370.5174939632416
2017-07-05 03:01:05.816580,opt6,0,0.003,0.61053159478435304,0
2017-07-05 03:01:08.170497,opt1,len5,0.003,0.5850551654964895,0.03714489936828613
2017-07-05 03:01:10.716332,opt2,len5,0.003,0.59418254764292877,0.0923910140991211
2017-07-05 03:01:13.064067,opt3,len5,0.003,0.60461384152457376,0.023400068283081055
2017-07-05 03:01:15.421084,opt4,len5,0.003,0.60290872617853564,0.12420988082885742
2017-07-05 03:25:42.900651,opt5,split8,0.003,0.58716148445336003,808.3574709892273
2017-07-05 03:25:45.322016,opt5,split1,0.003,0.4748244734202608,98.98963785171509
2017-07-05 03:25:47.859885,opt5,split2,0.003,0.60862587763289866,165.96071100234985
2017-07-05 03:25:50.205232,opt5,split4,0.003,0.4748244734202608,392.3536319732666
2017-07-05 03:25:52.307096,opt6,0,0.003,0.61785356068204611,0
2017-07-05 03:25:54.299736,opt1,len5,0.003,0.55165496489468402,0.03894686698913574
2017-07-05 03:25:56.245994,opt2,len5,0.003,0.55325977933801407,0.07822799682617188
2017-07-05 03:25:58.800401,opt3,len5,0.003,0.62657973921765298,0.046777963638305664
2017-07-05 03:26:01.184730,opt4,len5,0.003,0.6268806419257773,0.16077399253845215
2017-07-05 03:50:43.827401,opt5,split8,0.003,0.60030090270812442,785.9854810237885
2017-07-05 03:50:46.048801,opt5,split1,0.003,0.57983951855566696,90.24833393096924
2017-07-05 03:50:48.448914,opt5,split2,0.003,0.54272818455366101,184.33252501487732
2017-07-05 03:50:50.852010,opt5,split4,0.003,0.5598796389167503,420.3349561691284
2017-07-05 03:50:52.968690,opt6,0,0.003,0.62567703109327988,0
2017-07-05 03:50:55.407893,opt1,len5,0.003,0.53430290872617858,0.036357879638671875
2017-07-05 03:50:57.521027,opt2,len5,0.003,0.56680040120361086,0.16835379600524902
2017-07-05 03:50:59.435391,opt3,len5,0.003,0.62387161484453357,0.02957916259765625
2017-07-05 03:51:01.331847,opt4,len5,0.003,0.62437311935807427,0.0960991382598877
2017-07-05 04:16:30.664815,opt5,split8,0.003,0.57863590772316953,796.4903228282928
2017-07-05 04:16:32.797432,opt5,split1,0.003,0.5702106318956871,97.77437496185303
2017-07-05 04:16:35.365216,opt5,split2,0.003,0.53149448345035111,191.0880789756775
2017-07-05 04:16:37.657847,opt5,split4,0.003,0.5526579739217653,442.1995928287506
2017-07-05 04:16:39.948172,opt6,0,0.003,0.6246740220661986,0
2017-07-05 04:16:41.982738,opt1,len5,0.003,0.4392176529588766,0.039093017578125
2017-07-05 04:16:44.313838,opt2,len5,0.003,0.44553660982948845,0.11134600639343262
2017-07-05 04:16:46.719314,opt3,len5,0.003,0.632296890672016,0.06421899795532227
2017-07-05 04:16:48.914498,opt4,len5,0.003,0.63209628886659985,0.09795713424682617
2017-07-05 04:41:27.848857,opt5,split8,0.003,0.59669007021063192,848.3359549045563
2017-07-05 04:41:30.020604,opt5,split1,0.003,0.61173520561685057,89.46667289733887
2017-07-05 04:41:31.933529,opt5,split2,0.003,0.49568706118355066,172.76383805274963
2017-07-05 04:41:33.886668,opt5,split4,0.003,0.57612838515546638,366.58938479423523
2017-07-05 04:41:36.254381,opt6,0,0.003,0.63239719157472418,0
2017-07-05 04:41:38.630987,opt1,len5,0.003,0.47362086258776331,0.0381169319152832
2017-07-05 04:41:41.049994,opt2,len5,0.003,0.48254764292878638,0.17270493507385254
2017-07-05 04:41:43.367968,opt3,len5,0.003,0.61765295887662985,0.057823896408081055
2017-07-05 04:41:45.401216,opt4,len5,0.003,0.61664994984954868,0.15294814109802246
2017-07-05 05:05:18.360775,opt5,split8,0.003,0.60521564694082242,765.595782995224
2017-07-05 05:05:20.919228,opt5,split1,0.003,0.57933801404212637,88.12321591377258
2017-07-05 05:05:23.193622,opt5,split2,0.003,0.55195586760280846,179.3101508617401
2017-07-05 05:05:25.549843,opt5,split4,0.003,0.60120361083249751,378.2051239013672
2017-07-05 05:05:27.741768,opt6,0,0.003,0.62487462387161485,0
2017-07-05 05:05:29.765666,opt1,len5,0.003,0.53620862587763285,0.03776693344116211
2017-07-05 05:05:32.304344,opt2,len5,0.003,0.53590772316950852,0.12027597427368164
2017-07-05 05:05:34.760269,opt3,len5,0.003,0.61123370110330988,0.04840707778930664
2017-07-05 05:05:36.917820,opt4,len5,0.003,0.60882647943831492,0.10919404029846191
2017-07-05 05:30:31.123741,opt5,split8,0.003,0.58525576730190576,826.6237769126892
2017-07-05 05:30:33.236956,opt5,split1,0.003,0.53811434302908723,98.26058912277222
2017-07-05 05:30:35.499801,opt5,split2,0.003,0.58696088264794388,176.71252393722534
2017-07-05 05:30:37.758748,opt5,split4,0.003,0.57813440320962883,390.7916889190674
2017-07-05 05:30:39.882282,opt6,0,0.003,0.61965897693079242,0
2017-07-05 05:30:42.167562,opt1,len5,0.003,0.25817452357071213,0.033718109130859375
2017-07-05 05:30:44.314024,opt2,len5,0.003,0.46890672016048146,0.07099485397338867
2017-07-05 05:30:46.811402,opt3,len5,0.003,0.59348044132397193,0.05261397361755371
2017-07-05 05:30:49.186030,opt4,len5,0.003,0.59358074222668,0.15361499786376953
2017-07-05 05:55:07.861220,opt5,split8,0.003,0.5756268806419258,840.9024758338928
2017-07-05 05:55:10.021067,opt5,split1,0.003,0.58876629889669008,92.44340991973877
2017-07-05 05:55:12.264343,opt5,split2,0.003,0.58304914744232694,171.98724818229675
2017-07-05 05:55:14.319061,opt5,split4,0.003,0.58876629889669008,351.46021795272827
2017-07-05 05:55:16.504814,opt6,0,0.003,0.59709127382146443,0
2017-07-05 05:55:18.915946,opt1,len5,0.003,0.30050150451354063,0.03725695610046387
2017-07-05 05:55:21.544889,opt2,len5,0.003,0.47632898696088266,0.09996294975280762
2017-07-05 05:55:24.083589,opt3,len5,0.003,0.61614844533600799,0.04612398147583008
2017-07-05 05:55:26.266006,opt4,len5,0.003,0.61444332998996987,0.08834195137023926
2017-07-05 06:19:57.371755,opt5,split8,0.003,0.54082246740220663,770.7403721809387
2017-07-05 06:19:59.845318,opt5,split1,0.003,0.49297893681043131,94.99726796150208
2017-07-05 06:20:01.911532,opt5,split2,0.003,0.49087261785356068,183.0593888759613
2017-07-05 06:20:04.090777,opt5,split4,0.003,0.57983951855566696,420.5925259590149
2017-07-05 06:20:06.148010,opt6,0,0.003,0.62888665997993987,0
2017-07-05 06:20:08.364505,opt1,len5,0.003,0.51313941825476428,0.027575016021728516
2017-07-05 06:20:11.264989,opt2,len5,0.003,0.4918756268806419,0.1382758617401123
2017-07-05 06:20:13.279926,opt3,len5,0.003,0.59167502507522562,0.025377988815307617
2017-07-05 06:20:15.471040,opt4,len5,0.003,0.59197592778335006,0.15303587913513184
2017-07-05 06:47:06.681400,opt5,split8,0.003,0.5323971915747242,956.4081718921661
2017-07-05 06:47:08.651983,opt5,split1,0.003,0.56409227683049146,85.22710490226746
2017-07-05 06:47:10.680649,opt5,split2,0.003,0.56409227683049146,176.5448260307312
2017-07-05 06:47:12.540985,opt5,split4,0.003,0.46649949849548644,391.1062319278717
2017-07-05 06:47:14.990647,opt6,0,0.003,0.59749247743229694,0
2017-07-05 06:47:17.414878,opt1,len5,0.003,0.60521564694082242,0.03763318061828613
2017-07-05 06:47:20.012805,opt2,len5,0.003,0.60571715145436311,0.15619111061096191
2017-07-05 06:47:22.468510,opt3,len5,0.003,0.63490471414242733,0.05261397361755371
2017-07-05 06:47:24.879376,opt4,len5,0.003,0.63340020060180546,0.10178899765014648
2017-07-05 07:12:40.843599,opt5,split8,0.003,0.57141424272818453,808.8242580890656
2017-07-05 07:12:43.563554,opt5,split1,0.003,0.47191574724172519,98.32374501228333
2017-07-05 07:12:45.746981,opt5,split2,0.003,0.59869608826479437,182.80617213249207
2017-07-05 07:12:48.119170,opt5,split4,0.003,0.55185556670010028,424.09821105003357
2017-07-05 07:12:50.527464,opt6,0,0.003,0.63701103309929785,0
2017-07-05 07:12:52.749621,opt1,len5,0.003,0.51725175526579736,0.03603410720825195
2017-07-05 07:12:55.414320,opt2,len5,0.003,0.51424272818455363,0.15948200225830078
2017-07-05 07:12:57.789756,opt3,len5,0.003,0.66188565697091273,0.05238008499145508
2017-07-05 07:13:00.467003,opt4,len5,0.003,0.66198595787362091,0.17985296249389648
2017-07-05 07:39:15.925232,opt5,split8,0.003,0.50852557673019061,861.2789299488068
2017-07-05 07:39:18.314307,opt5,split1,0.003,0.51313941825476428,94.1421811580658
2017-07-05 07:39:20.593235,opt5,split2,0.003,0.64573721163490472,195.0268909931183
2017-07-05 07:39:22.670294,opt5,split4,0.003,0.56569709127382151,422.9705641269684
2017-07-05 07:39:25.008240,opt6,0,0.003,0.658876629889669,0
2017-07-05 07:39:27.038662,opt1,len5,0.003,0.48304914744232696,0.03541421890258789
2017-07-05 07:39:29.693094,opt2,len5,0.003,0.49408224674022067,0.1767899990081787
2017-07-05 07:39:32.077250,opt3,len5,0.003,0.54864593781344029,0.05444788932800293
2017-07-05 07:39:34.596698,opt4,len5,0.003,0.62938816449348045,0.15646696090698242
2017-07-05 08:04:17.006064,opt5,split8,0.003,0.60902708124373117,759.1354639530182
2017-07-05 08:04:19.231209,opt5,split1,0.003,0.47382146439317951,104.08906722068787
2017-07-05 08:04:21.136933,opt5,split2,0.003,0.52467402206619862,210.4112091064453
2017-07-05 08:04:23.264117,opt5,split4,0.003,0.61323971915747244,406.8129689693451
2017-07-05 08:04:25.259351,opt6,0,0.003,0.63209628886659985,0
2017-07-05 08:04:27.490899,opt1,len5,0.003,0.57883650952858579,0.0382840633392334
2017-07-05 08:04:29.695522,opt2,len5,0.003,0.60090270812437308,0.14014101028442383
2017-07-05 08:04:31.996758,opt3,len5,0.003,0.59779338014042127,0.049398183822631836
2017-07-05 08:04:34.187620,opt4,len5,0.003,0.59398194583751251,0.15789484977722168
2017-07-05 08:31:10.536718,opt5,split8,0.003,0.59588766298896689,921.5151100158691
2017-07-05 08:31:13.115349,opt5,split1,0.003,0.47512537612838518,120.38948392868042
2017-07-05 08:31:15.019462,opt5,split2,0.003,0.46950852557673017,208.80639004707336
2017-07-05 08:31:17.005362,opt5,split4,0.003,0.5913741223671013,343.73207211494446
2017-07-05 08:31:19.278399,opt6,0,0.003,0.61093279839518555,0
2017-07-05 08:31:21.372005,opt1,len5,0.003,0.36258776328986964,0.01792311668395996
2017-07-05 08:31:23.518165,opt2,len5,0.003,0.40461384152457375,0.10550498962402344
2017-07-05 08:31:25.558067,opt3,len5,0.003,0.5112337011033099,0.05489492416381836
2017-07-05 08:31:27.907929,opt4,len5,0.003,0.5859578736208626,0.16158199310302734
2017-07-05 08:57:29.731925,opt5,split8,0.003,0.45055165496489469,893.3534579277039
2017-07-05 08:57:31.878789,opt5,split1,0.003,0.45967903711133401,98.93122100830078
2017-07-05 08:57:33.717049,opt5,split2,0.003,0.55857572718154458,174.5195050239563
2017-07-05 08:57:35.761956,opt5,split4,0.003,0.48144433299899697,393.03557991981506
2017-07-05 08:57:37.682641,opt6,0,0.003,0.59007021063189569,0
2017-07-05 08:57:40.006193,opt1,len5,0.003,0.49077231695085255,0.03725314140319824
2017-07-05 08:57:42.202535,opt2,len5,0.003,0.44844533600802405,0.1244959831237793
2017-07-05 08:57:44.469841,opt3,len5,0.003,0.65957873620862584,0.028558015823364258
2017-07-05 08:57:47.008698,opt4,len5,0.003,0.65997993981945835,0.1518089771270752
2017-07-05 09:23:39.691704,opt5,split8,0.003,0.5112337011033099,865.5342299938202
2017-07-05 09:23:42.322978,opt5,split1,0.003,0.50020060180541626,88.12665319442749
2017-07-05 09:23:44.428063,opt5,split2,0.003,0.48866599799398197,189.000412940979
2017-07-05 09:23:46.645872,opt5,split4,0.003,0.50411233701103308,408.10920119285583
2017-07-05 09:23:48.908174,opt6,0,0.003,0.66018054162487461,0
2017-07-05 09:23:50.844256,opt1,len5,0.003,0.52828485456369112,0.020295143127441406
2017-07-05 09:23:53.212847,opt2,len5,0.003,0.51564694082246743,0.13375306129455566
2017-07-05 09:23:55.652403,opt3,len5,0.003,0.6368104312938816,0.04773902893066406
2017-07-05 09:23:57.716655,opt4,len5,0.003,0.6368104312938816,0.1647191047668457
2017-07-05 09:49:18.061370,opt5,split8,0.003,0.58264794383149443,836.2599618434906
2017-07-05 09:49:20.218925,opt5,split1,0.003,0.51283851554663995,102.64253401756287
2017-07-05 09:49:22.259826,opt5,split2,0.003,0.5980942828485456,206.28854393959045
2017-07-05 09:49:24.666932,opt5,split4,0.003,0.57803410230692076,373.2025330066681
2017-07-05 09:49:27.103616,opt6,0,0.003,0.63751253761283855,0
2017-07-05 09:49:35.021070,opt1,len5,0.003,0.54854563691073221,0.015443086624145508
2017-07-05 09:49:37.492873,opt2,len5,0.003,0.54653961885656976,0.13370203971862793
2017-07-05 09:49:39.399688,opt3,len5,0.003,0.61935807422266798,0.02001190185546875
2017-07-05 09:49:41.444710,opt4,len5,0.003,0.61725175526579734,0.10944008827209473
2017-07-05 10:13:10.858888,opt5,split8,0.003,0.57161484453360079,775.1482589244843
2017-07-05 10:13:13.101278,opt5,split1,0.003,0.47021063189568707,91.70369791984558
2017-07-05 10:13:14.963067,opt5,split2,0.003,0.56760280842527577,196.00211906433105
2017-07-05 10:13:16.843212,opt5,split4,0.003,0.58665997993981944,344.8192038536072
2017-07-05 10:13:18.800004,opt6,0,0.003,0.62316950852557673,0
2017-07-05 10:13:20.946830,opt1,len5,0.003,0.35546639919759276,0.038439035415649414
2017-07-05 10:13:23.121307,opt2,len5,0.003,0.39658976930792378,0.1789870262145996
2017-07-05 10:13:25.219506,opt3,len5,0.003,0.52146439317953863,0.0509490966796875
2017-07-05 10:13:27.276980,opt4,len5,0.003,0.57743229689067199,0.16907811164855957
2017-07-05 10:37:04.447484,opt5,split8,0.003,0.48194583751253761,799.8797521591187
