currenttime,option,variant,length,diff,time
2017-06-29 21:15:27.957141,29,1,2,1.1567123858837338,0.05808401107788086
2017-06-29 21:15:28.033262,30,1,2,1.2731032551439638,0.0758659839630127
2017-06-29 21:15:28.097669,31,1,2,1.2731758542712304,0.0641639232635498
2017-06-29 21:15:28.177140,32,1,2,1.2732204564353862,0.07924008369445801
2017-06-29 21:15:28.326454,33,1,2,1.1568885654776879,0.14899516105651855
2017-06-29 21:15:28.402373,0,1,3,0.16632285731202356,0.07571196556091309
2017-06-29 21:15:28.446323,1,1,3,0.98994622128407495,0.042845964431762695
2017-06-29 21:15:28.502106,2,1,3,0.98994109886549886,0.05556201934814453
2017-06-29 21:15:28.556946,3,1,3,0.98994246355291116,0.054595947265625
2017-06-29 21:15:28.600478,4,1,3,0.98994440422819496,0.043272972106933594
2017-06-29 21:15:28.641363,5,1,3,0.9899482427739893,0.03970503807067871
2017-06-29 21:15:28.742893,6,1,3,0.9900188878289089,0.10134696960449219
2017-06-29 21:15:28.813970,7,1,3,0.98996286849584425,0.07064580917358398
2017-06-29 21:15:28.895016,8,1,3,0.95355742927825393,0.08084392547607422
2017-06-29 21:15:28.980775,9,1,3,0.90111956289350625,0.08551311492919922
2017-06-29 21:15:29.075190,10,1,3,0.84103196465413332,0.09419894218444824
2017-06-29 21:15:29.148408,11,1,3,0.209850505775176,0.07301902770996094
2017-06-29 21:15:29.302796,12,1,3,0.19020232812727828,0.15419411659240723
2017-06-29 21:15:29.385468,13,1,3,0.18158164260749282,0.08236503601074219
