currenttime,option,k,f,accuracy
2018-02-26 14:36:21.892170,opt5,2,0.01,0.87818181818181817
2018-02-26 14:36:32.109509,opt6,2,0.01,0.60282828282828282
2018-02-26 14:36:38.220758,opt1,3,0.01,0.71737373737373733
2018-02-26 14:36:38.645223,opt2,3,0.01,0.60424242424242425
2018-02-26 14:36:38.970852,opt3,3,0.01,0.59353535353535358
2018-02-26 14:36:39.326316,opt4,3,0.01,0.71707070707070708
2018-02-26 14:36:40.069171,opt5,3,0.01,0.71717171717171713
2018-02-26 14:37:00.822637,opt6,3,0.01,0.6898989898989899
2018-02-26 14:37:01.121550,opt1,3,0.01,0.72959595959595958
2018-02-26 14:37:01.526012,opt2,3,0.01,0.70909090909090911
2018-02-26 14:37:01.835777,opt3,3,0.01,0.71050505050505053
2018-02-26 14:37:02.187490,opt4,3,0.01,0.65878787878787881
2018-02-26 14:37:02.865157,opt5,3,0.01,0.72606060606060607
2018-02-26 14:37:19.233175,opt6,3,0.01,0.68313131313131314
2018-02-26 14:37:19.529301,opt1,3,0.01,0.7184848484848485
2018-02-26 14:37:19.950094,opt2,3,0.01,0.68707070707070705
2018-02-26 14:37:20.282523,opt3,3,0.01,0.67878787878787883
2018-02-26 14:37:20.817979,opt4,3,0.01,0.70747474747474748
2018-02-26 14:37:21.657670,opt5,3,0.01,0.71717171717171713
2018-02-26 14:37:39.072843,opt6,3,0.01,0.68767676767676766
2018-02-26 14:37:39.378487,opt1,3,0.01,0.73585858585858588
2018-02-26 14:37:39.763038,opt2,3,0.01,0.71060606060606057
2018-02-26 14:37:40.143792,opt3,3,0.01,0.7343434343434343
2018-02-26 14:37:40.560976,opt4,3,0.01,0.73343434343434344
2018-02-26 14:37:41.361976,opt5,3,0.01,0.73343434343434344
2018-02-26 14:38:00.174360,opt6,3,0.01,0.67818181818181822
2018-02-26 14:38:00.618575,opt1,3,0.01,0.71646464646464647
2018-02-26 14:38:01.111024,opt2,3,0.01,0.69202020202020198
2018-02-26 14:38:01.482687,opt3,3,0.01,0.69767676767676767
2018-02-26 14:38:01.835177,opt4,3,0.01,0.71444444444444444
2018-02-26 14:38:02.613243,opt5,3,0.01,0.71525252525252525
2018-02-26 14:38:20.307674,opt6,3,0.01,0.7053535353535354
2018-02-26 14:38:20.650749,opt1,3,0.01,0.7278787878787879
2018-02-26 14:38:21.059646,opt2,3,0.01,0.71505050505050505
2018-02-26 14:38:21.410009,opt3,3,0.01,0.71858585858585855
2018-02-26 14:38:21.862707,opt4,3,0.01,0.7276767676767677
2018-02-26 14:38:22.587092,opt5,3,0.01,0.7274747474747475
2018-02-26 14:38:44.331194,opt6,3,0.01,0.68222222222222217
2018-02-26 14:38:44.629243,opt1,3,0.01,0.72666666666666668
2018-02-26 14:38:45.046273,opt2,3,0.01,0.70191919191919194
2018-02-26 14:38:45.396812,opt3,3,0.01,0.70373737373737377
2018-02-26 14:38:45.765029,opt4,3,0.01,0.6072727272727273
2018-02-26 14:38:46.496697,opt5,3,0.01,0.72353535353535359
2018-02-26 14:39:05.797461,opt6,3,0.01,0.67828282828282827
2018-02-26 14:39:06.142253,opt1,3,0.01,0.71545454545454545
2018-02-26 14:39:06.587242,opt2,3,0.01,0.60969696969696974
2018-02-26 14:39:06.902371,opt3,3,0.01,0.61313131313131308
2018-02-26 14:39:07.300647,opt4,3,0.01,0.66454545454545455
2018-02-26 14:39:08.051652,opt5,3,0.01,0.7086868686868687
2018-02-26 14:39:30.052074,opt6,3,0.01,0.53606060606060602
2018-02-26 14:39:30.348887,opt1,3,0.01,0.70989898989898992
2018-02-26 14:39:30.755054,opt2,3,0.01,0.53585858585858581
2018-02-26 14:39:31.081798,opt3,3,0.01,0.53555555555555556
2018-02-26 14:39:31.481291,opt4,3,0.01,0.69636363636363641
2018-02-26 14:39:32.231443,opt5,3,0.01,0.69848484848484849
2018-02-26 14:39:50.632082,opt6,3,0.01,0.69757575757575763
2018-02-26 14:39:50.928960,opt1,3,0.01,0.72626262626262628
2018-02-26 14:39:51.362323,opt2,3,0.01,0.60828282828282831
2018-02-26 14:39:51.684082,opt3,3,0.01,0.65313131313131312
2018-02-26 14:39:52.072619,opt4,3,0.01,0.71727272727272728
2018-02-26 14:39:52.972791,opt5,3,0.01,0.72060606060606058
2018-02-26 14:40:11.153222,opt6,3,0.01,0.68757575757575762
2018-02-26 14:40:11.491488,opt1,3,0.01,0.72373737373737379
2018-02-26 14:40:11.954349,opt2,3,0.01,0.69131313131313132
2018-02-26 14:40:12.342918,opt3,3,0.01,0.70111111111111113
2018-02-26 14:40:12.742740,opt4,3,0.01,0.72101010101010099
2018-02-26 14:40:13.483553,opt5,3,0.01,0.72121212121212119
2018-02-26 14:40:34.600739,opt6,3,0.01,0.68808080808080807
2018-02-26 14:40:34.902618,opt1,3,0.01,0.72373737373737379
2018-02-26 14:40:35.350988,opt2,3,0.01,0.69020202020202015
2018-02-26 14:40:35.675980,opt3,3,0.01,0.68808080808080807
2018-02-26 14:40:36.038921,opt4,3,0.01,0.71212121212121215
2018-02-26 14:40:36.799459,opt5,3,0.01,0.71262626262626261
2018-02-26 14:40:59.772813,opt6,3,0.01,0.62505050505050508
2018-02-26 14:41:00.076915,opt1,3,0.01,0.70959595959595956
2018-02-26 14:41:00.491927,opt2,3,0.01,0.71868686868686871
2018-02-26 14:41:00.805048,opt3,3,0.01,0.71888888888888891
2018-02-26 14:41:01.186705,opt4,3,0.01,0.70696969696969691
2018-02-26 14:41:01.945241,opt5,3,0.01,0.70676767676767682
2018-02-26 14:41:23.936423,opt6,3,0.01,0.63181818181818183
2018-02-26 14:41:24.234991,opt1,3,0.01,0.72292929292929298
2018-02-26 14:41:24.631936,opt2,3,0.01,0.6992929292929293
2018-02-26 14:41:24.945090,opt3,3,0.01,0.6992929292929293
2018-02-26 14:41:25.320420,opt4,3,0.01,0.63393939393939391
2018-02-26 14:41:26.054572,opt5,3,0.01,0.71979797979797977
2018-02-26 14:41:44.347208,opt6,3,0.01,0.53040404040404043
2018-02-26 14:41:44.679694,opt1,3,0.01,0.70252525252525255
2018-02-26 14:41:45.086524,opt2,3,0.01,0.68858585858585863
2018-02-26 14:41:45.408622,opt3,3,0.01,0.68757575757575762
2018-02-26 14:41:45.944258,opt4,3,0.01,0.70191919191919194
2018-02-26 14:41:46.706994,opt5,3,0.01,0.70383838383838382
2018-02-26 14:42:06.450650,opt6,3,0.01,0.50424242424242427
2018-02-26 14:42:06.749740,opt1,3,0.01,0.72030303030303033
2018-02-26 14:42:07.169693,opt2,3,0.01,0.70343434343434341
2018-02-26 14:42:07.523066,opt3,3,0.01,0.68828282828282827
2018-02-26 14:42:07.918548,opt4,3,0.01,0.72262626262626262
2018-02-26 14:42:08.628777,opt5,3,0.01,0.72171717171717176
2018-02-26 14:42:25.633419,opt6,3,0.01,0.63151515151515147
2018-02-26 14:42:25.930633,opt1,3,0.01,0.71020202020202017
2018-02-26 14:42:26.359691,opt2,3,0.01,0.68565656565656563
2018-02-26 14:42:26.674134,opt3,3,0.01,0.68979797979797974
2018-02-26 14:42:27.044913,opt4,3,0.01,0.60464646464646465
2018-02-26 14:42:27.780424,opt5,3,0.01,0.71030303030303032
2018-02-26 14:42:46.073555,opt6,3,0.01,0.64848484848484844
2018-02-26 14:42:46.433823,opt1,3,0.01,0.71383838383838383
2018-02-26 14:42:46.888385,opt2,3,0.01,0.70818181818181813
2018-02-26 14:42:47.237572,opt3,3,0.01,0.70393939393939398
2018-02-26 14:42:47.604447,opt4,3,0.01,0.71464646464646464
2018-02-26 14:42:48.400772,opt5,3,0.01,0.71434343434343439
2018-02-26 14:43:05.866348,opt6,3,0.01,0.70696969696969691
2018-02-26 14:43:06.164163,opt1,3,0.01,0.73626262626262629
2018-02-26 14:43:06.620551,opt2,3,0.01,0.70181818181818179
2018-02-26 14:43:06.995881,opt3,3,0.01,0.69151515151515153
2018-02-26 14:43:07.431191,opt4,3,0.01,0.72868686868686872
2018-02-26 14:43:08.203869,opt5,3,0.01,0.73050505050505055
2018-02-26 14:43:30.350406,opt6,3,0.01,0.70121212121212118
2018-02-26 14:43:30.650207,opt1,3,0.01,0.73787878787878791
2018-02-26 14:43:31.077712,opt2,3,0.01,0.58898989898989895
2018-02-26 14:43:31.413272,opt3,3,0.01,0.54000000000000004
2018-02-26 14:43:31.721617,opt4,3,0.01,0.0
2018-02-26 14:43:32.444282,opt5,3,0.01,0.73414141414141409
2018-02-26 14:43:53.159860,opt6,3,0.01,0.638989898989899
2018-02-26 14:43:53.465426,opt1,3,0.01,0.73343434343434344
2018-02-26 14:43:53.879992,opt2,3,0.01,0.68717171717171721
2018-02-26 14:43:54.294898,opt3,3,0.01,0.7051515151515152
2018-02-26 14:43:54.684901,opt4,3,0.01,0.62323232323232325
2018-02-26 14:43:55.451764,opt5,3,0.01,0.72020202020202018
2018-02-26 14:44:14.554956,opt6,3,0.01,0.70505050505050504
2018-02-26 14:44:14.899646,opt1,3,0.01,0.7441414141414141
2018-02-26 14:44:15.354278,opt2,3,0.01,0.62737373737373736
2018-02-26 14:44:15.739806,opt3,3,0.01,0.63686868686868692
2018-02-26 14:44:16.147470,opt4,3,0.01,0.67787878787878786
2018-02-26 14:44:16.953923,opt5,3,0.01,0.73353535353535348
2018-02-26 14:44:38.508109,opt6,3,0.01,0.69757575757575763
2018-02-26 14:44:38.808560,opt1,3,0.01,0.71212121212121215
2018-02-26 14:44:39.344946,opt2,3,0.01,0.69505050505050503
2018-02-26 14:44:39.663798,opt3,3,0.01,0.69777777777777783
2018-02-26 14:44:40.036202,opt4,3,0.01,0.70181818181818179
2018-02-26 14:44:40.779495,opt5,3,0.01,0.70111111111111113
2018-02-26 14:44:58.406308,opt6,3,0.01,0.69848484848484849
2018-02-26 14:44:58.746377,opt1,3,0.01,0.71838383838383835
2018-02-26 14:44:59.169481,opt2,3,0.01,0.68888888888888888
2018-02-26 14:44:59.523376,opt3,3,0.01,0.69121212121212117
2018-02-26 14:44:59.909204,opt4,3,0.01,0.63727272727272732
2018-02-26 14:45:00.741596,opt5,3,0.01,0.71161616161616159
2018-02-26 14:45:22.544498,opt6,3,0.01,0.66929292929292927
2018-02-26 14:45:22.853841,opt1,3,0.01,0.73212121212121217
2018-02-26 14:45:23.330110,opt2,3,0.01,0.55979797979797985
2018-02-26 14:45:23.654556,opt3,3,0.01,0.56090909090909091
2018-02-26 14:45:24.043359,opt4,3,0.01,0.73070707070707075
2018-02-26 14:45:24.920123,opt5,3,0.01,0.73050505050505055
2018-02-26 14:45:42.626366,opt6,3,0.01,0.70232323232323235
2018-02-26 14:45:42.921424,opt1,3,0.01,0.72636363636363632
2018-02-26 14:45:43.325313,opt2,3,0.01,0.52989898989898987
2018-02-26 14:45:43.711833,opt3,3,0.01,0.52989898989898987
2018-02-26 14:45:44.137397,opt4,3,0.01,0.71626262626262627
2018-02-26 14:45:44.894177,opt5,3,0.01,0.71707070707070708
2018-02-26 14:46:01.737804,opt6,3,0.01,0.68252525252525253
2018-02-26 14:46:02.037980,opt1,3,0.01,0.73373737373737369
2018-02-26 14:46:02.446132,opt2,3,0.01,0.70666666666666667
2018-02-26 14:46:02.758674,opt3,3,0.01,0.70131313131313133
2018-02-26 14:46:03.127152,opt4,3,0.01,0.72868686868686872
2018-02-26 14:46:03.856301,opt5,3,0.01,0.72888888888888892
2018-02-26 14:46:23.223411,opt6,3,0.01,0.61363636363636365
2018-02-26 14:46:23.521504,opt1,3,0.01,0.72040404040404038
2018-02-26 14:46:23.914610,opt2,3,0.01,0.5285858585858586
2018-02-26 14:46:24.319405,opt3,3,0.01,0.52959595959595962
2018-02-26 14:46:24.742936,opt4,3,0.01,0.72040404040404038
2018-02-26 14:46:25.574653,opt5,3,0.01,0.7214141414141414
2018-02-26 14:46:43.934613,opt6,3,0.01,0.68828282828282827
2018-02-26 14:46:44.259948,opt1,3,0.01,0.73232323232323238
2018-02-26 14:46:44.744794,opt2,3,0.01,0.71646464646464647
2018-02-26 14:46:45.068577,opt3,3,0.01,0.70818181818181813
2018-02-26 14:46:45.467852,opt4,3,0.01,0.63858585858585859
2018-02-26 14:46:46.306485,opt5,3,0.01,0.73252525252525258
2018-02-26 14:47:04.886604,opt6,3,0.01,0.69717171717171722
2018-02-26 14:47:05.248214,opt1,3,0.01,0.73161616161616161
2018-02-26 14:47:05.777421,opt2,3,0.01,0.56565656565656564
2018-02-26 14:47:06.149924,opt3,3,0.01,0.58343434343434342
2018-02-26 14:47:06.653276,opt4,3,0.01,0.6483838383838384
2018-02-26 14:47:07.504431,opt5,3,0.01,0.73070707070707075
2018-02-26 14:47:31.322843,opt6,3,0.01,0.4492929292929293
2018-02-26 14:47:31.742092,opt1,3,0.01,0.73666666666666669
2018-02-26 14:47:32.208440,opt2,3,0.01,0.52060606060606063
2018-02-26 14:47:32.577239,opt3,3,0.01,0.52282828282828286
2018-02-26 14:47:33.019834,opt4,3,0.01,0.73191919191919197
2018-02-26 14:47:33.832976,opt5,3,0.01,0.73505050505050507
2018-02-26 14:47:54.173131,opt6,3,0.01,0.50363636363636366
2018-02-26 14:47:54.509763,opt1,3,0.01,0.72757575757575754
2018-02-26 14:47:54.895343,opt2,3,0.01,0.55939393939393944
2018-02-26 14:47:55.218032,opt3,3,0.01,0.6204040404040404
2018-02-26 14:47:55.573359,opt4,3,0.01,0.59747474747474749
2018-02-26 14:47:56.371345,opt5,3,0.01,0.71737373737373733
2018-02-26 14:48:15.005086,opt6,3,0.01,0.71030303030303032
2018-02-26 14:48:15.391902,opt1,3,0.01,0.72616161616161612
2018-02-26 14:48:15.843982,opt2,3,0.01,0.70747474747474748
2018-02-26 14:48:16.159296,opt3,3,0.01,0.71414141414141419
2018-02-26 14:48:16.520661,opt4,3,0.01,0.62272727272727268
2018-02-26 14:48:17.342456,opt5,3,0.01,0.7182828282828283
2018-02-26 14:48:35.240631,opt6,3,0.01,0.68111111111111111
2018-02-26 14:48:35.575172,opt1,3,0.01,0.72595959595959592
2018-02-26 14:48:35.980040,opt2,3,0.01,0.68686868686868685
2018-02-26 14:48:36.302589,opt3,3,0.01,0.67686868686868684
2018-02-26 14:48:36.687838,opt4,3,0.01,0.71888888888888891
2018-02-26 14:48:37.448321,opt5,3,0.01,0.72434343434343429
2018-02-26 14:48:56.989044,opt6,3,0.01,0.65666666666666662
2018-02-26 14:48:57.294334,opt1,3,0.01,0.72818181818181815
2018-02-26 14:48:57.697534,opt2,3,0.01,0.56939393939393934
2018-02-26 14:48:58.017747,opt3,3,0.01,0.55131313131313131
2018-02-26 14:48:58.366046,opt4,3,0.01,0.48323232323232324
2018-02-26 14:48:59.172243,opt5,3,0.01,0.7251515151515151
2018-02-26 14:49:17.678575,opt6,3,0.01,0.7055555555555556
2018-02-26 14:49:18.006532,opt1,3,0.01,0.7180808080808081
2018-02-26 14:49:18.448751,opt2,3,0.01,0.60848484848484852
2018-02-26 14:49:18.824949,opt3,3,0.01,0.53060606060606064
2018-02-26 14:49:19.255425,opt4,3,0.01,0.7155555555555555
2018-02-26 14:49:20.136558,opt5,3,0.01,0.71343434343434342
2018-02-26 14:49:41.371985,opt6,3,0.01,0.67101010101010106
2018-02-26 14:49:41.699806,opt1,3,0.01,0.73545454545454547
2018-02-26 14:49:42.121567,opt2,3,0.01,0.71818181818181814
2018-02-26 14:49:42.436481,opt3,3,0.01,0.71797979797979794
2018-02-26 14:49:42.806691,opt4,3,0.01,0.72969696969696973
2018-02-26 14:49:43.671714,opt5,3,0.01,0.731010101010101
2018-02-26 14:50:01.902522,opt6,3,0.01,0.71323232323232322
2018-02-26 14:50:02.239928,opt1,3,0.01,0.72343434343434343
2018-02-26 14:50:02.636119,opt2,3,0.01,0.70121212121212118
2018-02-26 14:50:02.950497,opt3,3,0.01,0.70626262626262626
2018-02-26 14:50:03.403486,opt4,3,0.01,0.72303030303030302
2018-02-26 14:50:04.211134,opt5,3,0.01,0.72020202020202018
2018-02-26 14:50:23.132126,opt6,3,0.01,0.70767676767676768
2018-02-26 14:50:23.514107,opt1,3,0.01,0.72333333333333338
2018-02-26 14:50:24.001825,opt2,3,0.01,0.67898989898989903
2018-02-26 14:50:24.321495,opt3,3,0.01,0.67868686868686867
2018-02-26 14:50:24.683407,opt4,3,0.01,0.72313131313131318
2018-02-26 14:50:25.407872,opt5,3,0.01,0.72333333333333338
2018-02-26 14:50:43.701037,opt6,3,0.01,0.66787878787878785
2018-02-26 14:50:44.005097,opt1,3,0.01,0.73575757575757572
2018-02-26 14:50:44.390483,opt2,3,0.01,0.7249494949494949
2018-02-26 14:50:44.732573,opt3,3,0.01,0.72080808080808079
2018-02-26 14:50:45.113155,opt4,3,0.01,0.73202020202020202
2018-02-26 14:50:45.868096,opt5,3,0.01,0.73151515151515156
2018-02-26 14:51:05.719480,opt6,3,0.01,0.71505050505050505
2018-02-26 14:51:06.019661,opt1,3,0.01,0.72737373737373734
2018-02-26 14:51:06.446972,opt2,3,0.01,0.70595959595959601
2018-02-26 14:51:06.764776,opt3,3,0.01,0.71151515151515154
2018-02-26 14:51:07.141379,opt4,3,0.01,0.64939393939393941
2018-02-26 14:51:07.887079,opt5,3,0.01,0.72595959595959592
2018-02-26 14:51:26.445987,opt6,3,0.01,0.69242424242424239
2018-02-26 14:51:26.746432,opt1,3,0.01,0.71333333333333337
2018-02-26 14:51:27.137207,opt2,3,0.01,0.55111111111111111
2018-02-26 14:51:27.464226,opt3,3,0.01,0.54919191919191923
2018-02-26 14:51:27.854585,opt4,3,0.01,0.69969696969696971
2018-02-26 14:51:28.631071,opt5,3,0.01,0.70414141414141418
2018-02-26 14:51:49.986915,opt6,3,0.01,0.61616161616161613
2018-02-26 14:51:50.367845,opt1,3,0.01,0.71898989898989896
2018-02-26 14:51:50.840486,opt2,3,0.01,0.70121212121212118
2018-02-26 14:51:51.219479,opt3,3,0.01,0.69727272727272727
2018-02-26 14:51:51.606733,opt4,3,0.01,0.70585858585858585
2018-02-26 14:51:52.376442,opt5,3,0.01,0.70828282828282829
2018-02-26 14:52:11.094232,opt6,3,0.01,0.53989898989898988
2018-02-26 14:52:11.430986,opt1,3,0.01,0.71585858585858586
2018-02-26 14:52:11.856938,opt2,3,0.01,0.61636363636363634
2018-02-26 14:52:12.209022,opt3,3,0.01,0.6617171717171717
2018-02-26 14:52:12.571053,opt4,3,0.01,0.7053535353535354
2018-02-26 14:52:13.329300,opt5,3,0.01,0.70656565656565662
2018-02-26 14:52:32.073251,opt6,3,0.01,0.67595959595959598
2018-02-26 14:52:32.386257,opt1,3,0.01,0.72828282828282831
2018-02-26 14:52:32.838216,opt2,3,0.01,0.63080808080808082
2018-02-26 14:52:33.181892,opt3,3,0.01,0.70383838383838382
2018-02-26 14:52:33.612122,opt4,3,0.01,0.72707070707070709
2018-02-26 14:52:34.385213,opt5,3,0.01,0.72535353535353531
2018-02-26 14:52:56.421051,opt6,3,0.01,0.55131313131313131
2018-02-26 14:52:56.755296,opt1,3,0.01,0.72242424242424241
2018-02-26 14:52:57.181768,opt2,3,0.01,0.71636363636363631
2018-02-26 14:52:57.511662,opt3,3,0.01,0.71636363636363631
2018-02-26 14:52:57.895518,opt4,3,0.01,0.71585858585858586
2018-02-26 14:52:58.545128,opt5,3,0.01,0.71676767676767672
2018-02-26 14:53:17.464914,opt6,3,0.01,0.60515151515151511
2018-02-26 14:53:17.766654,opt1,3,0.01,0.72060606060606058
2018-02-26 14:53:18.174439,opt2,3,0.01,0.7053535353535354
2018-02-26 14:53:18.517170,opt3,3,0.01,0.70323232323232321
2018-02-26 14:53:18.861948,opt4,3,0.01,0.62707070707070711
2018-02-26 14:53:19.679828,opt5,3,0.01,0.71212121212121215
2018-02-26 14:53:41.127586,opt6,3,0.01,0.66363636363636369
2018-02-26 14:53:41.527221,opt1,3,0.01,0.73777777777777775
2018-02-26 14:53:42.012121,opt2,3,0.01,0.72808080808080811
2018-02-26 14:53:42.390709,opt3,3,0.01,0.70969696969696972
2018-02-26 14:53:42.812502,opt4,3,0.01,0.73535353535353531
2018-02-26 14:53:43.576151,opt5,3,0.01,0.73646464646464649
2018-02-26 14:54:04.236284,opt6,3,0.01,0.69444444444444442
2018-02-26 14:54:04.651464,opt1,3,0.01,0.7157575757575757
2018-02-26 14:54:05.268575,opt2,3,0.01,0.69080808080808076
2018-02-26 14:54:05.713200,opt3,3,0.01,0.67585858585858583
2018-02-26 14:54:06.213869,opt4,3,0.01,0.71212121212121215
2018-02-26 14:54:06.944298,opt5,3,0.01,0.71212121212121215
2018-02-26 14:54:26.343779,opt6,3,0.01,0.69131313131313132
2018-02-26 14:54:26.805532,opt1,3,0.01,0.72656565656565653
2018-02-26 14:54:27.410999,opt2,3,0.01,0.68464646464646461
2018-02-26 14:54:27.853160,opt3,3,0.01,0.69696969696969702
2018-02-26 14:54:28.284090,opt4,3,0.01,0.72444444444444445
2018-02-26 14:54:29.104187,opt5,3,0.01,0.72242424242424241
2018-02-26 14:54:50.664520,opt6,3,0.01,0.71636363636363631
2018-02-26 14:54:50.962336,opt1,3,0.01,0.71666666666666667
2018-02-26 14:54:51.407425,opt2,3,0.01,0.60464646464646465
2018-02-26 14:54:51.733965,opt3,3,0.01,0.66959595959595963
2018-02-26 14:54:52.128551,opt4,3,0.01,0.70989898989898992
2018-02-26 14:54:52.969787,opt5,3,0.01,0.71383838383838383
2018-02-26 14:55:18.587482,opt6,3,0.01,0.6329292929292929
2018-02-26 14:55:19.058489,opt1,3,0.01,0.7408080808080808
2018-02-26 14:55:19.728312,opt2,3,0.01,0.72717171717171714
2018-02-26 14:55:20.144890,opt3,3,0.01,0.72929292929292933
2018-02-26 14:55:20.559584,opt4,3,0.01,0.73888888888888893
2018-02-26 14:55:21.378693,opt5,3,0.01,0.73787878787878791
2018-02-26 14:55:40.634286,opt6,3,0.01,0.70575757575757581
2018-02-26 14:55:41.101622,opt1,3,0.01,0.71454545454545459
2018-02-26 14:55:41.640117,opt2,3,0.01,0.69313131313131315
2018-02-26 14:55:42.096199,opt3,3,0.01,0.65222222222222226
2018-02-26 14:55:42.530099,opt4,3,0.01,0.70727272727272728
2018-02-26 14:55:43.368505,opt5,3,0.01,0.70616161616161621
2018-02-26 14:56:01.276246,opt6,3,0.01,0.52626262626262621
2018-02-26 14:56:01.583113,opt1,3,0.01,0.7214141414141414
2018-02-26 14:56:01.984900,opt2,3,0.01,0.66565656565656561
2018-02-26 14:56:02.302233,opt3,3,0.01,0.64969696969696966
2018-02-26 14:56:02.665216,opt4,3,0.01,0.68171717171717172
2018-02-26 14:56:03.767233,opt5,3,0.01,0.7182828282828283
2018-02-26 14:56:24.262531,opt6,3,0.01,0.69393939393939397
2018-02-26 14:56:24.613215,opt1,3,0.01,0.7053535353535354
2018-02-26 14:56:25.095849,opt2,3,0.01,0.63030303030303025
2018-02-26 14:56:25.553198,opt3,3,0.01,0.64949494949494946
2018-02-26 14:56:26.004945,opt4,3,0.01,0.70414141414141418
2018-02-26 14:56:26.817910,opt5,3,0.01,0.70474747474747479
2018-02-26 14:56:47.852593,opt6,3,0.01,0.54101010101010105
2018-02-26 14:56:48.302256,opt1,3,0.01,0.7218181818181818
2018-02-26 14:56:48.770641,opt2,3,0.01,0.70070707070707072
2018-02-26 14:56:49.164743,opt3,3,0.01,0.6992929292929293
2018-02-26 14:56:49.600320,opt4,3,0.01,0.71767676767676769
2018-02-26 14:56:50.490151,opt5,3,0.01,0.71878787878787875
2018-02-26 14:57:11.109053,opt6,3,0.01,0.69858585858585853
2018-02-26 14:57:11.602063,opt1,3,0.01,0.72606060606060607
2018-02-26 14:57:12.136272,opt2,3,0.01,0.58575757575757581
2018-02-26 14:57:12.537741,opt3,3,0.01,0.56272727272727274
2018-02-26 14:57:12.910170,opt4,3,0.01,0.68848484848484848
2018-02-26 14:57:13.665068,opt5,3,0.01,0.72484848484848485
2018-02-26 14:57:35.143078,opt6,3,0.01,0.70181818181818179
2018-02-26 14:57:35.492366,opt1,3,0.01,0.7218181818181818
2018-02-26 14:57:35.918309,opt2,3,0.01,0.6709090909090909
2018-02-26 14:57:36.279058,opt3,3,0.01,0.66626262626262622
2018-02-26 14:57:36.926430,opt4,3,0.01,0.67494949494949497
2018-02-26 14:57:37.703198,opt5,3,0.01,0.71676767676767672
2018-02-26 14:57:57.956313,opt6,3,0.01,0.695959595959596
2018-02-26 14:57:58.405662,opt1,3,0.01,0.71929292929292932
2018-02-26 14:57:58.899924,opt2,3,0.01,0.63808080808080803
2018-02-26 14:57:59.378523,opt3,3,0.01,0.60484848484848486
2018-02-26 14:57:59.787926,opt4,3,0.01,0.71101010101010098
2018-02-26 14:58:00.689216,opt5,3,0.01,0.70989898989898992
2018-02-26 14:58:21.442099,opt6,3,0.01,0.71181818181818179
2018-02-26 14:58:21.901259,opt1,3,0.01,0.71787878787878789
2018-02-26 14:58:22.443341,opt2,3,0.01,0.6108080808080808
2018-02-26 14:58:22.787800,opt3,3,0.01,0.60666666666666669
2018-02-26 14:58:23.173673,opt4,3,0.01,0.71676767676767672
2018-02-26 14:58:23.895406,opt5,3,0.01,0.71696969696969692
2018-02-26 14:58:46.543417,opt6,3,0.01,0.71626262626262627
2018-02-26 14:58:51.772305,opt1,4,0.01,0.59484848484848485
2018-02-26 14:58:52.302793,opt2,4,0.01,0.49232323232323233
2018-02-26 14:58:52.711972,opt3,4,0.01,0.51828282828282823
2018-02-26 14:58:53.174023,opt4,4,0.01,0.58353535353535357
2018-02-26 14:58:54.087959,opt5,4,0.01,0.58373737373737378
