currenttime,choice,l,valueH,valueM
2020-03-03 23:27:42.981296,HrowEC,7,0.336164319570692,10455383667.11111
2020-03-03 23:27:42.982568,HrowEC,8,0.34546860279397523,198653079846.8889
2020-03-03 23:27:46.057990,Hrow,1,0.6151560178306091,233.55555555555554
2020-03-03 23:27:46.058356,Hrow,2,0.6367275713405871,6449.666666666667
2020-03-03 23:27:46.060178,Hrow,3,0.394648480054918,89227.77777777778
2020-03-03 23:27:46.060683,Hrow,4,0.39581906924326593,1856386.0
2020-03-03 23:27:46.060968,Hrow,5,0.3436745409873029,35574061.333333336
2020-03-03 23:27:46.061162,Hrow,6,0.3478158428754928,715025013.2222222
2020-03-03 23:27:46.061401,Hrow,7,0.33125435744416876,14225191752.444445
2020-03-03 23:27:46.061620,Hrow,8,0.3386041800820535,284699022992.8889
2020-03-03 23:27:46.061789,HrowEC,1,0.6151560178306091,233.55555555555554
2020-03-03 23:27:46.061947,HrowEC,2,0.4454716389846443,4227.333333333333
2020-03-03 23:27:46.062139,HrowEC,3,0.37070124283971295,80118.22222222222
2020-03-03 23:27:46.062295,HrowEC,4,0.3534471937325093,1524514.888888889
2020-03-03 23:27:46.062550,HrowEC,5,0.33399133870813913,28965082.444444444
2020-03-03 23:27:46.062735,HrowEC,6,0.3388567774199085,550342065.5555556
2020-03-03 23:27:46.062945,HrowEC,7,0.32820410859999616,10456300256.0
2020-03-03 23:27:46.063127,HrowEC,8,0.33647099778582806,198671057266.44446
2020-03-03 23:27:50.250881,Hrow,1,0.5844748858447488,220.88888888888889
2020-03-03 23:27:50.253220,Hrow,2,0.6198910081743869,6519.888888888889
2020-03-03 23:27:50.254934,Hrow,3,0.3933733924000184,88828.22222222222
2020-03-03 23:27:50.255934,Hrow,4,0.38299746077409696,1859891.111111111
2020-03-03 23:27:50.257490,Hrow,5,0.346469983750286,35551558.222222224
2020-03-03 23:27:50.259167,Hrow,6,0.3369672924077868,715036581.1111112
2020-03-03 23:27:50.260866,Hrow,7,0.33489843783953255,14220733642.666666
2020-03-03 23:27:50.264514,Hrow,8,0.3283898254785764,284628424284.44446
2020-03-03 23:27:50.265989,HrowEC,1,0.5844748858447488,220.88888888888889
2020-03-03 23:27:50.266604,HrowEC,2,0.42263610315186245,4297.777777777777
2020-03-03 23:27:50.267183,HrowEC,3,0.37256560076489964,80214.0
2020-03-03 23:27:50.267911,HrowEC,4,0.3414098676454162,1523971.5555555555
2020-03-03 23:27:50.268554,HrowEC,5,0.3374403893929058,28959576.666666668
2020-03-03 23:27:50.269024,HrowEC,6,0.32851256628318176,550181771.5555556
2020-03-03 23:27:50.269540,HrowEC,7,0.3320517725095163,10453481127.777779
2020-03-03 23:27:50.271080,HrowEC,8,0.32644072638415644,198616350738.22223
2020-03-03 23:27:54.074362,Hrow,1,0.5909822866344605,217.77777777777777
2020-03-03 23:27:54.074693,Hrow,2,0.6359719698935894,6428.888888888889
2020-03-03 23:27:54.076618,Hrow,3,0.3852013099009976,88695.11111111111
2020-03-03 23:27:54.077059,Hrow,4,0.3919317928038471,1855607.2222222222
2020-03-03 23:27:54.077335,Hrow,5,0.3385768472613078,35555056.666666664
2020-03-03 23:27:54.077521,Hrow,6,0.34363361497806477,715027725.8888888
2020-03-03 23:27:54.077675,Hrow,7,0.3269895941013453,14225527435.333334
2020-03-03 23:27:54.077825,Hrow,8,0.33450364936824645,284720394293.2222
2020-03-03 23:27:54.077974,HrowEC,1,0.5909822866344605,217.77777777777777
2020-03-03 23:27:54.078121,HrowEC,2,0.4445148514851485,4206.444444444444
2020-03-03 23:27:54.078415,HrowEC,3,0.3643438421790339,80200.88888888889
2020-03-03 23:27:54.078600,HrowEC,4,0.34888086832930965,1524931.3333333333
2020-03-03 23:27:54.078810,HrowEC,5,0.3296838672254964,28969262.444444444
2020-03-03 23:27:54.078992,HrowEC,6,0.3346589374203183,550370903.1111112
2020-03-03 23:27:54.079205,HrowEC,7,0.32411770848490473,10457260007.11111
2020-03-03 23:27:54.079387,HrowEC,8,0.3324161368545306,198688331657.33334
2020-03-03 23:27:57.340785,Hrow,1,0.5952380952380952,224.22222222222223
2020-03-03 23:27:57.341292,Hrow,2,0.6335591041676967,6481.666666666667
2020-03-03 23:27:57.342936,Hrow,3,0.41086156942658736,88999.55555555556
2020-03-03 23:27:57.343385,Hrow,4,0.40279096122059366,1858280.3333333333
2020-03-03 23:27:57.343635,Hrow,5,0.3647128305529365,35574401.333333336
2020-03-03 23:27:57.343897,Hrow,6,0.35711342896716514,715231345.3333334
2020-03-03 23:27:57.344117,Hrow,7,0.3530411576385991,14227869100.222221
2020-03-03 23:27:57.344382,Hrow,8,0.3484307315902218,284757179389.1111
2020-03-03 23:27:57.344591,HrowEC,1,0.5952380952380952,224.22222222222223
2020-03-03 23:27:57.344830,HrowEC,2,0.4429580640312641,4259.111111111111
2020-03-03 23:27:57.345155,HrowEC,3,0.3904260270757333,80253.11111111111
2020-03-03 23:27:57.345346,HrowEC,4,0.36233029950143436,1524540.4444444445
2020-03-03 23:27:57.345583,HrowEC,5,0.3557649823059624,28972254.0
2020-03-03 23:27:57.345770,HrowEC,6,0.34861074765253663,550432039.5555556
2020-03-03 23:27:57.346144,HrowEC,7,0.3501387452022984,10458256838.88889
2020-03-03 23:27:57.346950,HrowEC,8,0.3464351691141036,198707721414.44446
2020-03-03 23:27:58.707813,Hrow,1,0.6437699680511182,223.55555555555554
2020-03-03 23:27:58.709360,Hrow,2,0.6387706364863461,6424.111111111111
2020-03-03 23:27:58.709922,Hrow,3,0.41169107288984874,89047.55555555556
2020-03-03 23:27:58.710284,Hrow,4,0.3947619177310495,1854402.888888889
2020-03-03 23:27:58.710612,Hrow,5,0.3599197079833291,35563240.44444445
2020-03-03 23:27:58.710838,Hrow,6,0.3466838774709896,714721498.7777778
2020-03-03 23:27:58.711014,Hrow,7,0.34725958239292726,14221612457.777779
2020-03-03 23:27:58.711179,Hrow,8,0.33756071431872997,284615202947.0
2020-03-03 23:27:58.711517,HrowEC,1,0.6437699680511182,223.55555555555554
2020-03-03 23:27:58.711684,HrowEC,2,0.44610730775354246,4202.0
2020-03-03 23:27:58.711905,HrowEC,3,0.3883943439593107,80329.11111111111
2020-03-03 23:27:58.712102,HrowEC,4,0.3521639997839311,1524041.3333333333
2020-03-03 23:27:58.712289,HrowEC,5,0.34998464387809325,28957354.0
2020-03-03 23:27:58.712469,HrowEC,6,0.33773993624356297,550179967.1111112
2020-03-03 23:27:58.712689,HrowEC,7,0.34415182586721205,10453735154.666666
2020-03-03 23:27:58.712989,HrowEC,8,0.3354641066858925,198621628192.44446
2020-03-03 23:28:00.305436,Hrow,1,0.6120826709062004,217.77777777777777
2020-03-03 23:28:00.305802,Hrow,2,0.6260905908782195,6420.666666666667
2020-03-03 23:28:00.307447,Hrow,3,0.40027068177973274,88508.44444444444
2020-03-03 23:28:00.307760,Hrow,4,0.38691453404152587,1853666.3333333333
2020-03-03 23:28:00.308135,Hrow,5,0.3545226948602181,35526208.88888889
2020-03-03 23:28:00.308378,Hrow,6,0.3396549300622328,714608761.7777778
2020-03-03 23:28:00.308537,Hrow,7,0.3430232340470867,14217861612.0
2020-03-03 23:28:00.308687,Hrow,8,0.3306181756252207,284579646605.1111
2020-03-03 23:28:00.308969,HrowEC,1,0.6120826709062004,217.77777777777777
2020-03-03 23:28:00.309423,HrowEC,2,0.43112630156585324,4198.666666666667
2020-03-03 23:28:00.309858,HrowEC,3,0.37821051648454285,80016.22222222222
2020-03-03 23:28:00.310317,HrowEC,4,0.3449098833387228,1523510.0
2020-03-03 23:28:00.310517,HrowEC,5,0.34592448396545566,28955538.0
2020-03-03 23:28:00.310731,HrowEC,6,0.3308635147082789,550133651.1111112
2020-03-03 23:28:00.310895,HrowEC,7,0.34015258985943,10452484721.11111
2020-03-03 23:28:00.311096,HrowEC,8,0.328526475867677,198598581428.44446
2020-03-03 23:28:01.855509,Hrow,1,0.6079365079365079,216.66666666666666
2020-03-03 23:28:01.855897,Hrow,2,0.6301513326700529,6457.222222222223
2020-03-03 23:28:01.856890,Hrow,3,0.402796697233743,88645.33333333333
2020-03-03 23:28:01.857239,Hrow,4,0.38881585559800474,1857355.2222222222
2020-03-03 23:28:01.857577,Hrow,5,0.3551253736272164,35555828.88888889
2020-03-03 23:28:01.857855,Hrow,6,0.34152012959290357,715187405.4444444
2020-03-03 23:28:01.858287,Hrow,7,0.3431167972528057,14226611387.333334
2020-03-03 23:28:01.858790,Hrow,8,0.3325724007303886,284752759161.55554
2020-03-03 23:28:01.859110,HrowEC,1,0.6079365079365079,216.66666666666666
2020-03-03 23:28:01.859417,HrowEC,2,0.4347338935574229,4234.666666666667
2020-03-03 23:28:01.859741,HrowEC,3,0.38163898368404037,80193.55555555556
2020-03-03 23:28:01.860092,HrowEC,4,0.34671331734352534,1525026.888888889
2020-03-03 23:28:01.860626,HrowEC,5,0.3459895207096627,28972470.222222224
2020-03-03 23:28:01.861064,HrowEC,6,0.3327432269675426,550422684.8888888
2020-03-03 23:28:01.862066,HrowEC,7,0.3401293831770327,10458046061.11111
2020-03-03 23:28:01.863346,HrowEC,8,0.330516282259078,198705839212.44446
2020-03-03 23:28:04.927714,Hrow,1,0.5828402366863905,221.55555555555554
2020-03-03 23:28:04.928065,Hrow,2,0.6497476296051701,6473.444444444444
2020-03-03 23:28:04.929857,Hrow,3,0.375124301190129,88842.88888888889
2020-03-03 23:28:04.930172,Hrow,4,0.4189858601395454,1857741.6666666667
2020-03-03 23:28:04.930459,Hrow,5,0.32704298953349037,35561234.666666664
2020-03-03 23:28:04.930833,Hrow,6,0.37171435138394193,715172145.4444444
2020-03-03 23:28:04.931006,Hrow,7,0.3151395872884318,14226334001.555555
2020-03-03 23:28:04.931201,Hrow,8,0.36253904519263025,284745369128.3333
2020-03-03 23:28:04.931358,HrowEC,1,0.5828402366863905,221.55555555555554
2020-03-03 23:28:04.931538,HrowEC,2,0.46960497178369887,4250.888888888889
2020-03-03 23:28:04.931690,HrowEC,3,0.3539122857972698,80201.55555555556
2020-03-03 23:28:04.931906,HrowEC,4,0.37773196725881003,1524477.7777777778
2020-03-03 23:28:04.932189,HrowEC,5,0.3178637733481856,28968183.555555556
2020-03-03 23:28:04.932349,HrowEC,6,0.3627704719004808,550407275.1111112
2020-03-03 23:28:04.932600,HrowEC,7,0.3121940300191061,10457752296.0
2020-03-03 23:28:04.932782,HrowEC,8,0.36041102612651366,198701803610.44446
2020-03-03 23:28:06.152967,Hrow,1,0.5548489666136726,213.11111111111111
2020-03-03 23:28:06.153363,Hrow,2,0.6329355608591886,6418.666666666667
2020-03-03 23:28:06.153577,Hrow,3,0.3809902893952505,88550.88888888889
2020-03-03 23:28:06.153787,Hrow,4,0.38713936075256317,1854386.0
2020-03-03 23:28:06.153972,Hrow,5,0.3365264030041316,35546260.0
2020-03-03 23:28:06.154158,Hrow,6,0.338717459121463,714941508.6666666
2020-03-03 23:28:06.154339,Hrow,7,0.3250469823410468,14224674966.444445
2020-03-03 23:28:06.154519,Hrow,8,0.32952971395344405,284709754781.7778
2020-03-03 23:28:06.154696,HrowEC,1,0.5548489666136726,213.11111111111111
2020-03-03 23:28:06.154871,HrowEC,2,0.4380024360535931,4196.222222222223
2020-03-03 23:28:06.155046,HrowEC,3,0.36287702819192075,80238.66666666667
2020-03-03 23:28:06.155221,HrowEC,4,0.3441807340654528,1524308.888888889
2020-03-03 23:28:06.155394,HrowEC,5,0.32788091326510604,28966389.111111112
2020-03-03 23:28:06.155577,HrowEC,6,0.32971505501963244,550379758.8888888
2020-03-03 23:28:06.155855,HrowEC,7,0.3221659259057674,10457033349.555555
2020-03-03 23:28:06.156034,HrowEC,8,0.3274209784988964,198683486866.44446
2020-03-03 23:28:07.524708,Hrow,1,0.592964824120603,212.44444444444446
2020-03-03 23:28:07.525078,Hrow,2,0.6185472818638648,6398.333333333333
2020-03-03 23:28:07.526838,Hrow,3,0.3995499656167221,88583.11111111111
2020-03-03 23:28:07.527275,Hrow,4,0.3669630362050097,1853293.3333333333
2020-03-03 23:28:07.527521,Hrow,5,0.3520494161369279,35538722.88888889
2020-03-03 23:28:07.527733,Hrow,6,0.3192925903414215,714712876.8888888
2020-03-03 23:28:07.528001,Hrow,7,0.3400804341188186,14220477031.333334
2020-03-03 23:28:07.528158,Hrow,8,0.31045135284892444,284623604327.3333
2020-03-03 23:28:07.528337,HrowEC,1,0.592964824120603,212.44444444444446
2020-03-03 23:28:07.528495,HrowEC,2,0.4115574348132488,4176.222222222223
2020-03-03 23:28:07.528670,HrowEC,3,0.37930832988726876,80298.0
2020-03-03 23:28:07.528841,HrowEC,4,0.32391106699111316,1524420.2222222222
2020-03-03 23:28:07.529054,HrowEC,5,0.34285784016686266,28956104.0
2020-03-03 23:28:07.529346,HrowEC,6,0.3105912158689993,550219901.7777778
2020-03-03 23:28:07.529520,HrowEC,7,0.33710998808570397,10454011072.222221
2020-03-03 23:28:07.529788,HrowEC,8,0.3084423818596271,198626653401.55554
2020-03-03 23:28:08.846632,Hrow,1,0.5792,220.66666666666666
2020-03-03 23:28:08.846991,Hrow,2,0.6205503385018563,6438.0
2020-03-03 23:28:08.848874,Hrow,3,0.39720767200976725,89002.66666666667
2020-03-03 23:28:08.849214,Hrow,4,0.37573852808683483,1855964.0
2020-03-03 23:28:08.849594,Hrow,5,0.35079488241723716,35564720.88888889
2020-03-03 23:28:08.849804,Hrow,6,0.32826327543785666,714909857.5555556
2020-03-03 23:28:08.850057,Hrow,7,0.3390505816140398,14222890588.222221
2020-03-03 23:28:08.850239,Hrow,8,0.3194200420788053,284654303615.0
2020-03-03 23:28:08.850467,HrowEC,1,0.5792,220.66666666666666
2020-03-03 23:28:08.850619,HrowEC,2,0.4196726786907148,4215.777777777777
2020-03-03 23:28:08.850871,HrowEC,3,0.3778770122203585,80396.44444444444
2020-03-03 23:28:08.851068,HrowEC,4,0.33324491901125514,1524779.3333333333
2020-03-03 23:28:08.851234,HrowEC,5,0.3417451509089917,28958851.111111112
2020-03-03 23:28:08.851411,HrowEC,6,0.31949804295789036,550246079.7777778
2020-03-03 23:28:08.851567,HrowEC,7,0.33613299512848566,10454695613.777779
2020-03-03 23:28:08.851752,HrowEC,8,0.3174162671073908,198641897740.8889
2020-03-03 23:28:10.000285,Hrow,1,0.5912518853695324,221.77777777777777
2020-03-03 23:28:10.000744,Hrow,2,0.6372635069241273,6493.666666666667
2020-03-03 23:28:10.002568,Hrow,3,0.39429131357854436,88882.88888888889
2020-03-03 23:28:10.002881,Hrow,4,0.4063628264359946,1859383.5555555555
2020-03-03 23:28:10.003167,Hrow,5,0.3446095785103266,35565550.0
2020-03-03 23:28:10.003427,Hrow,6,0.3595912496517456,715281140.5555556
2020-03-03 23:28:10.003597,Hrow,7,0.33227125493547044,14226761778.666666
2020-03-03 23:28:10.003750,Hrow,8,0.3505403633698786,284751849643.8889
2020-03-03 23:28:10.003968,HrowEC,1,0.5912518853695324,221.77777777777777
2020-03-03 23:28:10.004250,HrowEC,2,0.4508747324130804,4271.111111111111
2020-03-03 23:28:10.004411,HrowEC,3,0.37388208248058535,80232.44444444444
2020-03-03 23:28:10.004664,HrowEC,4,0.36533197335661693,1524945.5555555555
2020-03-03 23:28:10.004848,HrowEC,5,0.3349984934445955,28969677.777777776
2020-03-03 23:28:10.005059,HrowEC,6,0.35079771430768253,550403128.6666666
2020-03-03 23:28:10.005302,HrowEC,7,0.3292215524773882,10457818567.777779
2020-03-03 23:28:10.005473,HrowEC,8,0.34843856606290224,198701169019.77777
2020-03-03 23:28:11.520857,Hrow,1,0.5980528511821974,230.66666666666666
2020-03-03 23:28:11.521272,Hrow,2,0.6345550814784352,6467.666666666667
2020-03-03 23:28:11.521667,Hrow,3,0.41835909984058134,89357.77777777778
2020-03-03 23:28:11.521869,Hrow,4,0.39326370013714906,1857096.0
2020-03-03 23:28:11.522062,Hrow,5,0.3680109981953593,35582204.88888889
2020-03-03 23:28:11.522243,Hrow,6,0.34486130938959514,714884169.3333334
2020-03-03 23:28:11.522427,Hrow,7,0.35534915507300524,14222815265.11111
2020-03-03 23:28:11.522705,Hrow,8,0.33560586784412927,284625107988.8889
2020-03-03 23:28:11.522882,HrowEC,1,0.5980528511821974,230.66666666666666
2020-03-03 23:28:11.523063,HrowEC,2,0.4443054795591339,4245.555555555556
2020-03-03 23:28:11.523237,HrowEC,3,0.39750257562404573,80362.0
2020-03-03 23:28:11.523434,HrowEC,4,0.3504731040811466,1524202.4444444445
2020-03-03 23:28:11.523611,HrowEC,5,0.35810110041617815,28960366.444444444
2020-03-03 23:28:11.523800,HrowEC,6,0.3358068867407195,550180737.7777778
2020-03-03 23:28:11.524075,HrowEC,7,0.3522201630204744,10453693944.88889
2020-03-03 23:28:11.524247,HrowEC,8,0.33347216117276207,198621423381.77777
2020-03-03 23:28:14.630581,Hrow,1,0.59375,222.22222222222223
2020-03-03 23:28:14.631120,Hrow,2,0.627252372321143,6415.444444444444
2020-03-03 23:28:14.632820,Hrow,3,0.3980254892789634,88978.44444444444
2020-03-03 23:28:14.633250,Hrow,4,0.38267411473676866,1854248.5555555555
2020-03-03 23:28:14.633539,Hrow,5,0.35068794646391754,35567921.333333336
2020-03-03 23:28:14.633802,Hrow,6,0.3353002592871118,714869402.8888888
2020-03-03 23:28:14.633978,Hrow,7,0.3389763569549595,14224848630.444445
2020-03-03 23:28:14.634137,Hrow,8,0.3264400836385119,284682257528.2222
2020-03-03 23:28:14.634350,HrowEC,1,0.59375,222.22222222222223
2020-03-03 23:28:14.634541,HrowEC,2,0.43052614432317965,4193.111111111111
2020-03-03 23:28:14.634749,HrowEC,3,0.3771193873403641,80311.33333333333
2020-03-03 23:28:14.634936,HrowEC,4,0.3398559602511021,1524364.6666666667
2020-03-03 23:28:14.635119,HrowEC,5,0.34158820743387186,28965502.222222224
2020-03-03 23:28:14.635281,HrowEC,6,0.3265998284488318,550316588.2222222
2020-03-03 23:28:14.635482,HrowEC,7,0.33608877302585,10456085987.555555
2020-03-03 23:28:14.635678,HrowEC,8,0.32442187779506676,198666146625.1111
2020-03-03 23:28:16.054326,Hrow,1,0.6320754716981133,219.11111111111111
2020-03-03 23:28:16.054687,Hrow,2,0.643629167300959,6427.333333333333
2020-03-03 23:28:16.056306,Hrow,3,0.38927447594466774,88630.88888888889
2020-03-03 23:28:16.056578,Hrow,4,0.4014368349749674,1854826.4444444445
2020-03-03 23:28:16.056786,Hrow,5,0.33842951049369113,35549246.222222224
2020-03-03 23:28:16.056962,Hrow,6,0.352934495814416,714966589.7777778
2020-03-03 23:28:16.057135,Hrow,7,0.32624150105174143,14225281259.555555
2020-03-03 23:28:16.057401,Hrow,8,0.3436093699128712,284720867575.6667
2020-03-03 23:28:16.057564,HrowEC,1,0.6320754716981133,219.11111111111111
2020-03-03 23:28:16.057730,HrowEC,2,0.45503220299526653,4204.888888888889
2020-03-03 23:28:16.057885,HrowEC,3,0.3647359614374641,80083.55555555556
2020-03-03 23:28:16.058047,HrowEC,4,0.35889066036706535,1524237.111111111
2020-03-03 23:28:16.058216,HrowEC,5,0.32886079109621424,28969827.111111112
2020-03-03 23:28:16.058472,HrowEC,6,0.3438279340192851,550379961.1111112
2020-03-03 23:28:16.058880,HrowEC,7,0.3232557376364271,10457382314.666666
2020-03-03 23:28:16.059076,HrowEC,8,0.34145259432187003,198692346233.33334
2020-03-03 23:28:17.332687,Hrow,1,0.6288,217.11111111111111
2020-03-03 23:28:17.333067,Hrow,2,0.6213020945800043,6454.111111111111
2020-03-03 23:28:17.333323,Hrow,3,0.41475960037464876,88618.88888888889
2020-03-03 23:28:17.333552,Hrow,4,0.37866208427174103,1857343.111111111
2020-03-03 23:28:17.333773,Hrow,5,0.36526298880142116,35542159.777777776
2020-03-03 23:28:17.333958,Hrow,6,0.3314723145812552,715061117.6666666
2020-03-03 23:28:17.334197,Hrow,7,0.35309078282109996,14222682173.333334
2020-03-03 23:28:17.334514,Hrow,8,0.3225359265475969,284687364995.0
2020-03-03 23:28:17.334695,HrowEC,1,0.6288,217.11111111111111
2020-03-03 23:28:17.334899,HrowEC,2,0.4213478511919492,4231.777777777777
2020-03-03 23:28:17.335070,HrowEC,3,0.3922531839922713,80151.11111111111
2020-03-03 23:28:17.335319,HrowEC,4,0.3364496975320393,1525220.0
2020-03-03 23:28:17.335515,HrowEC,5,0.35577701822085817,28961731.555555556
2020-03-03 23:28:17.335752,HrowEC,6,0.3227628715662057,550298130.4444444
2020-03-03 23:28:17.336058,HrowEC,7,0.35009677413415724,10455720664.222221
2020-03-03 23:28:17.336251,HrowEC,8,0.3204786233157385,198660221832.8889
2020-03-03 23:28:18.515531,Hrow,1,0.6,223.33333333333334
2020-03-03 23:28:18.516038,Hrow,2,0.6250259174787477,6450.0
2020-03-03 23:28:18.517808,Hrow,3,0.40593913797654513,88897.33333333333
2020-03-03 23:28:18.518187,Hrow,4,0.38772296002471857,1857121.3333333333
2020-03-03 23:28:18.518536,Hrow,5,0.35889297641470225,35560117.777777776
2020-03-03 23:28:18.518919,Hrow,6,0.34112776073557105,715108888.6666666
2020-03-03 23:28:18.519085,Hrow,7,0.3470931650126077,14225122952.222221
2020-03-03 23:28:18.519269,Hrow,8,0.3323823176440026,284717144798.0
2020-03-03 23:28:18.519430,HrowEC,1,0.6,223.33333333333334
2020-03-03 23:28:18.519644,HrowEC,2,0.4300346675070911,4227.555555555556
2020-03-03 23:28:18.519837,HrowEC,3,0.3847199621847509,80186.44444444444
2020-03-03 23:28:18.520016,HrowEC,4,0.3460663127210321,1525227.3333333333
2020-03-03 23:28:18.520280,HrowEC,5,0.34982425795477945,28965050.666666668
2020-03-03 23:28:18.520440,HrowEC,6,0.33249784068369,550354516.6666666
2020-03-03 23:28:18.520700,HrowEC,7,0.34416674189413804,10456878821.777779
2020-03-03 23:28:18.520895,HrowEC,8,0.33039287929338323,198681416102.8889
2020-03-03 23:28:19.658453,Hrow,1,0.5101763907734057,229.55555555555554
2020-03-03 23:28:19.658815,Hrow,2,0.6521108239241826,6472.666666666667
2020-03-03 23:28:19.660661,Hrow,3,0.35384245852391133,89185.77777777778
2020-03-03 23:28:19.661184,Hrow,4,0.42892269919679843,1857664.0
2020-03-03 23:28:19.661523,Hrow,5,0.3123443060092058,35567960.222222224
2020-03-03 23:28:19.661728,Hrow,6,0.3834030767790967,715043710.4444444
2020-03-03 23:28:19.661946,Hrow,7,0.3017097065217125,14223249835.11111
2020-03-03 23:28:19.662138,Hrow,8,0.3745661538567259,284676666969.3333
2020-03-03 23:28:19.662356,HrowEC,1,0.5101763907734057,229.55555555555554
2020-03-03 23:28:19.662545,HrowEC,2,0.474952094169176,4250.444444444444
2020-03-03 23:28:19.662723,HrowEC,3,0.3369983548625242,80232.88888888889
2020-03-03 23:28:19.662887,HrowEC,4,0.38894963696248525,1524468.0
2020-03-03 23:28:19.663066,HrowEC,5,0.3042803586669081,28957884.0
2020-03-03 23:28:19.663225,HrowEC,6,0.37480645452723044,550292162.2222222
2020-03-03 23:28:19.663432,HrowEC,7,0.2990528949114313,10455074457.333334
2020-03-03 23:28:19.663620,HrowEC,8,0.372508553009315,198652665006.8889
2020-03-03 23:28:20.832669,Hrow,1,0.6430722891566265,227.11111111111111
2020-03-03 23:28:20.834113,Hrow,2,0.6189342930113768,6411.111111111111
2020-03-03 23:28:20.834721,Hrow,3,0.42432033616330733,89143.77777777778
2020-03-03 23:28:20.834975,Hrow,4,0.36398300407683787,1853608.4444444445
2020-03-03 23:28:20.835179,Hrow,5,0.3722259858997733,35565650.666666664
2020-03-03 23:28:20.835368,Hrow,6,0.31416980585549587,714683818.6666666
2020-03-03 23:28:20.835555,Hrow,7,0.3593690126510124,14221674978.88889
2020-03-03 23:28:20.835721,Hrow,8,0.30471670635768017,284616241836.44446
2020-03-03 23:28:20.835906,HrowEC,1,0.6430722891566265,227.11111111111111
2020-03-03 23:28:20.836066,HrowEC,2,0.4131581299722893,4188.888888888889
2020-03-03 23:28:20.836281,HrowEC,3,0.3984273926261172,80287.11111111111
2020-03-03 23:28:20.836471,HrowEC,4,0.3200175494946055,1523995.7777777778
2020-03-03 23:28:20.836682,HrowEC,5,0.3623282287463778,28956294.666666668
2020-03-03 23:28:20.836878,HrowEC,6,0.3049188900045974,550189196.8888888
2020-03-03 23:28:20.837115,HrowEC,7,0.35620068852262077,10453764535.777779
2020-03-03 23:28:20.837388,HrowEC,8,0.3025386412444074,198624088438.44446
2020-03-03 23:28:22.683471,Hrow,1,0.5412844036697247,224.22222222222223
2020-03-03 23:28:22.684972,Hrow,2,0.61976788955503,6523.444444444444
2020-03-03 23:28:22.685490,Hrow,3,0.3788662041625372,89054.22222222222
2020-03-03 23:28:22.685739,Hrow,4,0.37375892515217,1860465.0
2020-03-03 23:28:22.685988,Hrow,5,0.33529339045288126,35563795.55555555
2020-03-03 23:28:22.686163,Hrow,6,0.32562535041706675,715141496.0
2020-03-03 23:28:22.686434,Hrow,7,0.32399108665437826,14222367460.0
2020-03-03 23:28:22.686633,Hrow,8,0.31655570108958325,284658980762.2222
2020-03-03 23:28:22.686880,HrowEC,1,0.5412844036697247,224.22222222222223
2020-03-03 23:28:22.687053,HrowEC,2,0.41912444332409043,4301.333333333333
2020-03-03 23:28:22.687264,HrowEC,3,0.36059045082075664,80310.0
2020-03-03 23:28:22.687434,HrowEC,4,0.33078285505272986,1524326.6666666667
2020-03-03 23:28:22.687676,HrowEC,5,0.3267911390403252,28958001.555555556
2020-03-03 23:28:22.687873,HrowEC,6,0.31673268096489937,550236560.4444444
2020-03-03 23:28:22.688109,HrowEC,7,0.32115467056239366,10454389936.666666
2020-03-03 23:28:22.688417,HrowEC,8,0.31447850776921327,198634699046.44446
2020-03-03 23:28:23.863994,Hrow,1,0.5482014388489209,226.0
2020-03-03 23:28:23.864400,Hrow,2,0.643347785843036,6411.333333333333
2020-03-03 23:28:23.866107,Hrow,3,0.37151465449618487,88811.77777777778
2020-03-03 23:28:23.866655,Hrow,4,0.4108656183819751,1853381.5555555555
2020-03-03 23:28:23.867114,Hrow,5,0.3263433216156852,35550682.222222224
2020-03-03 23:28:23.867320,Hrow,6,0.36447794023621444,714762945.6666666
2020-03-03 23:28:23.867503,Hrow,7,0.3149561927014002,14222881980.666666
2020-03-03 23:28:23.867666,Hrow,8,0.3555409918799554,284661170099.7778
2020-03-03 23:28:23.867836,HrowEC,1,0.5482014388489209,226.0
2020-03-03 23:28:23.867993,HrowEC,2,0.4563748422068761,4189.111111111111
2020-03-03 23:28:23.868158,HrowEC,3,0.3526093923916733,79997.55555555556
2020-03-03 23:28:23.868417,HrowEC,4,0.37005950537434285,1523738.6666666667
2020-03-03 23:28:23.868572,HrowEC,5,0.31761218484362896,28965400.0
2020-03-03 23:28:23.868734,HrowEC,6,0.3557957299338411,550285822.6666666
2020-03-03 23:28:23.868888,HrowEC,7,0.31212656113217907,10455410147.333334
2020-03-03 23:28:23.869050,HrowEC,8,0.35346640686591635,198655419729.77777
2020-03-03 23:28:25.187277,Hrow,1,0.5643564356435644,226.0
2020-03-03 23:28:25.187675,Hrow,2,0.6386511817440913,6452.333333333333
2020-03-03 23:28:25.189537,Hrow,3,0.38561731656757725,89031.55555555556
2020-03-03 23:28:25.190036,Hrow,4,0.39639251312082124,1856006.0
2020-03-03 23:28:25.190419,Hrow,5,0.33888397730556413,35565964.44444445
2020-03-03 23:28:25.190733,Hrow,6,0.34861396975151904,714967179.4444444
2020-03-03 23:28:25.190912,Hrow,7,0.3270574239896059,14224406695.11111
2020-03-03 23:28:25.191174,Hrow,8,0.3395399869343857,284687330433.3333
2020-03-03 23:28:25.191476,HrowEC,1,0.5643564356435644,226.0
2020-03-03 23:28:25.191676,HrowEC,2,0.4497362705553832,4230.0
