n,type,time
2017-07-02 03:12:41.190845,6400,DHEr,0.07590198516845703
2017-07-02 03:12:41.209598,6400,LHE,0.018532991409301758
2017-07-02 03:12:41.215000,6400,MHE,0.0032219886779785156
2017-07-02 03:12:41.227098,6400,DHE,0.011880874633789062
2017-07-02 03:12:41.300468,6400,DHEr,0.07320690155029297
2017-07-02 03:12:41.319042,6400,LHE,0.018410921096801758
2017-07-02 03:12:41.323737,6400,MHE,0.0021741390228271484
2017-07-02 03:12:41.335308,6400,DHE,0.011415958404541016
2017-07-02 03:12:41.414140,6400,DHEr,0.07866501808166504
2017-07-02 03:12:41.434137,6400,LHE,0.0198211669921875
2017-07-02 03:12:41.438747,6400,MHE,0.002435922622680664
2017-07-02 03:12:41.450269,6400,DHE,0.011368989944458008
2017-07-02 03:12:41.531672,6400,DHEr,0.08123493194580078
2017-07-02 03:12:41.545319,6400,LHE,0.013480186462402344
2017-07-02 03:12:41.550229,6400,MHE,0.002504110336303711
2017-07-02 03:12:41.565888,6400,DHE,0.015491008758544922
2017-07-02 03:12:41.638546,6400,DHEr,0.07249784469604492
2017-07-02 03:12:41.657396,6400,LHE,0.018680095672607422
2017-07-02 03:12:41.662168,6400,MHE,0.002604961395263672
2017-07-02 03:12:41.680980,6400,DHE,0.01866602897644043
2017-07-02 03:12:41.756922,6400,DHEr,0.0757608413696289
2017-07-02 03:12:41.775225,6400,LHE,0.018133163452148438
2017-07-02 03:12:41.780044,6400,MHE,0.0022649765014648438
2017-07-02 03:12:41.793184,6400,DHE,0.012989044189453125
2017-07-02 03:12:41.879790,6400,DHEr,0.08644390106201172
2017-07-02 03:12:41.898098,6400,LHE,0.018147945404052734
2017-07-02 03:12:41.902934,6400,MHE,0.0026891231536865234
2017-07-02 03:12:41.919118,6400,DHE,0.015986919403076172
2017-07-02 03:12:42.006251,6400,DHEr,0.08695101737976074
2017-07-02 03:12:42.024910,6400,LHE,0.018496036529541016
2017-07-02 03:12:42.029577,6400,MHE,0.0024459362030029297
2017-07-02 03:12:42.042617,6400,DHE,0.012892007827758789
2017-07-02 03:12:42.127983,6400,DHEr,0.08519911766052246
2017-07-02 03:12:42.146700,6400,LHE,0.01853799819946289
2017-07-02 03:12:42.150910,6400,MHE,0.002096891403198242
2017-07-02 03:12:42.164186,6400,DHE,0.013135910034179688
2017-07-02 03:12:42.253675,6400,DHEr,0.08931589126586914
2017-07-02 03:12:42.267331,6400,LHE,0.013466835021972656
2017-07-02 03:12:42.272161,6400,MHE,0.0024149417877197266
2017-07-02 03:12:42.289401,6400,DHE,0.01703500747680664
2017-07-02 03:12:42.381810,6400,DHEr,0.09222579002380371
2017-07-02 03:12:42.401065,6400,LHE,0.019076108932495117
2017-07-02 03:12:42.405564,6400,MHE,0.0023779869079589844
2017-07-02 03:12:42.426564,6400,DHE,0.020863056182861328
2017-07-02 03:12:42.504980,6400,DHEr,0.07822799682617188
2017-07-02 03:12:42.523152,6400,LHE,0.018009185791015625
2017-07-02 03:12:42.527541,6400,MHE,0.0022690296173095703
2017-07-02 03:12:42.538155,6400,DHE,0.010474920272827148
2017-07-02 03:12:42.619951,6400,DHEr,0.08164095878601074
2017-07-02 03:12:42.638403,6400,LHE,0.018288850784301758
2017-07-02 03:12:42.642664,6400,MHE,0.0021347999572753906
2017-07-02 03:12:42.654468,6400,DHE,0.011657953262329102
2017-07-02 03:12:42.737883,6400,DHEr,0.08324480056762695
2017-07-02 03:12:42.756619,6400,LHE,0.018186092376708984
2017-07-02 03:12:42.761384,6400,MHE,0.0026900768280029297
2017-07-02 03:12:42.772548,6400,DHE,0.010998964309692383
2017-07-02 03:12:42.853520,6400,DHEr,0.08079981803894043
2017-07-02 03:12:42.872466,6400,LHE,0.018702983856201172
2017-07-02 03:12:42.877045,6400,MHE,0.0024890899658203125
2017-07-02 03:12:42.887125,6400,DHE,0.009952068328857422
2017-07-02 03:12:42.961278,6400,DHEr,0.07397985458374023
2017-07-02 03:12:42.978984,6400,LHE,0.01753997802734375
2017-07-02 03:12:42.983475,6400,MHE,0.002404928207397461
2017-07-02 03:12:42.996964,6400,DHE,0.013357877731323242
2017-07-02 03:12:43.083481,6400,DHEr,0.08634805679321289
2017-07-02 03:12:43.102114,6400,LHE,0.018461942672729492
2017-07-02 03:12:43.106793,6400,MHE,0.0025801658630371094
2017-07-02 03:12:43.120129,6400,DHE,0.013190031051635742
2017-07-02 03:12:43.202809,6400,DHEr,0.08251500129699707
2017-07-02 03:12:43.221222,6400,LHE,0.0182340145111084
2017-07-02 03:12:43.225666,6400,MHE,0.0022749900817871094
2017-07-02 03:12:43.238499,6400,DHE,0.012661218643188477
2017-07-02 03:12:43.313945,6400,DHEr,0.07517504692077637
2017-07-02 03:12:43.332023,6400,LHE,0.017907142639160156
2017-07-02 03:12:43.336644,6400,MHE,0.002515077590942383
2017-07-02 03:12:43.352579,6400,DHE,0.015787124633789062
2017-07-02 03:12:43.438836,6400,DHEr,0.08608794212341309
2017-07-02 03:12:43.458647,6400,LHE,0.019624948501586914
2017-07-02 03:12:43.463224,6400,MHE,0.002357959747314453
2017-07-02 03:12:43.475475,6400,DHE,0.01209712028503418
2017-07-02 03:12:43.558261,6400,DHEr,0.08260798454284668
2017-07-02 03:12:43.577030,6400,LHE,0.018604040145874023
2017-07-02 03:12:43.581612,6400,MHE,0.002315998077392578
2017-07-02 03:12:43.603850,6400,DHE,0.02208089828491211
2017-07-02 03:12:43.678712,6400,DHEr,0.07469391822814941
2017-07-02 03:12:43.697371,6400,LHE,0.018424034118652344
2017-07-02 03:12:43.743621,12800,MHE,0.0025539398193359375
2017-07-02 03:12:43.766509,12800,DHE,0.022728919982910156
2017-07-02 03:12:43.851934,12800,DHEr,0.08525991439819336
2017-07-02 03:12:43.883580,12800,LHE,0.03148794174194336
2017-07-02 03:12:43.890268,12800,MHE,0.002747058868408203
2017-07-02 03:12:43.901730,12800,DHE,0.011305093765258789
2017-07-02 03:12:43.978492,12800,DHEr,0.07659196853637695
2017-07-02 03:12:44.008543,12800,LHE,0.029886960983276367
2017-07-02 03:12:44.015429,12800,MHE,0.0030279159545898438
2017-07-02 03:12:44.031288,12800,DHE,0.01570916175842285
2017-07-02 03:12:44.124763,12800,DHEr,0.09331488609313965
2017-07-02 03:12:44.156600,12800,LHE,0.03167104721069336
2017-07-02 03:12:44.163473,12800,MHE,0.002727985382080078
2017-07-02 03:12:44.180171,12800,DHE,0.016541004180908203
2017-07-02 03:12:44.317004,12800,DHEr,0.1366429328918457
2017-07-02 03:12:44.390326,12800,LHE,0.07305192947387695
2017-07-02 03:12:44.397635,12800,MHE,0.0028867721557617188
2017-07-02 03:12:44.413734,12800,DHE,0.015980005264282227
2017-07-02 03:12:44.500681,12800,DHEr,0.08681011199951172
2017-07-02 03:12:44.532128,12800,LHE,0.031323909759521484
2017-07-02 03:12:44.539474,12800,MHE,0.0029528141021728516
2017-07-02 03:12:44.556041,12800,DHE,0.01645183563232422
2017-07-02 03:12:44.648857,12800,DHEr,0.09269309043884277
2017-07-02 03:12:44.680908,12800,LHE,0.03191494941711426
2017-07-02 03:12:44.687754,12800,MHE,0.0027539730072021484
2017-07-02 03:12:44.702391,12800,DHE,0.014518976211547852
2017-07-02 03:12:44.778894,12800,DHEr,0.07638192176818848
2017-07-02 03:12:44.812609,12800,LHE,0.03355002403259277
2017-07-02 03:12:44.820708,12800,MHE,0.003200054168701172
2017-07-02 03:12:44.835052,12800,DHE,0.014183998107910156
2017-07-02 03:12:44.919168,12800,DHEr,0.08395791053771973
2017-07-02 03:12:44.955622,12800,LHE,0.03628897666931152
2017-07-02 03:12:44.962908,12800,MHE,0.0024650096893310547
2017-07-02 03:12:44.980113,12800,DHE,0.01704883575439453
2017-07-02 03:12:45.066428,12800,DHEr,0.086151123046875
2017-07-02 03:12:45.100694,12800,LHE,0.03410077095031738
2017-07-02 03:12:45.108683,12800,MHE,0.003468036651611328
2017-07-02 03:12:45.125479,12800,DHE,0.016611099243164062
2017-07-02 03:12:45.249422,12800,DHEr,0.12378191947937012
2017-07-02 03:12:45.287090,12800,LHE,0.03748297691345215
2017-07-02 03:12:45.294018,12800,MHE,0.002672910690307617
2017-07-02 03:12:45.310856,12800,DHE,0.01672196388244629
2017-07-02 03:12:45.389527,12800,DHEr,0.0785520076751709
2017-07-02 03:12:45.423626,12800,LHE,0.033979177474975586
2017-07-02 03:12:45.430901,12800,MHE,0.0031731128692626953
2017-07-02 03:12:45.444401,12800,DHE,0.013382911682128906
2017-07-02 03:12:45.547488,12800,DHEr,0.1029658317565918
2017-07-02 03:12:45.579564,12800,LHE,0.03188180923461914
2017-07-02 03:12:45.587406,12800,MHE,0.0034220218658447266
2017-07-02 03:12:45.603182,12800,DHE,0.015619039535522461
2017-07-02 03:12:45.701891,12800,DHEr,0.09853696823120117
2017-07-02 03:12:45.735183,12800,LHE,0.0331120491027832
2017-07-02 03:12:45.742731,12800,MHE,0.0028710365295410156
2017-07-02 03:12:45.760932,12800,DHE,0.01803898811340332
2017-07-02 03:12:45.848964,12800,DHEr,0.08786296844482422
2017-07-02 03:12:45.882542,12800,LHE,0.033392906188964844
2017-07-02 03:12:45.889964,12800,MHE,0.0029189586639404297
2017-07-02 03:12:45.903855,12800,DHE,0.013736963272094727
2017-07-02 03:12:45.992568,12800,DHEr,0.08854317665100098
2017-07-02 03:12:46.027192,12800,LHE,0.03445291519165039
2017-07-02 03:12:46.034793,12800,MHE,0.0027451515197753906
2017-07-02 03:12:46.051121,12800,DHE,0.01617598533630371
2017-07-02 03:12:46.141141,12800,DHEr,0.08985304832458496
2017-07-02 03:12:46.172999,12800,LHE,0.031681060791015625
2017-07-02 03:12:46.180764,12800,MHE,0.002972841262817383
2017-07-02 03:12:46.198023,12800,DHE,0.017100095748901367
2017-07-02 03:12:46.276275,12800,DHEr,0.07807803153991699
2017-07-02 03:12:46.310391,12800,LHE,0.03395700454711914
2017-07-02 03:12:46.318416,12800,MHE,0.003111124038696289
2017-07-02 03:12:46.335710,12800,DHE,0.017138957977294922
2017-07-02 03:12:46.450082,12800,DHEr,0.11420893669128418
2017-07-02 03:12:46.484040,12800,LHE,0.033750057220458984
2017-07-02 03:12:46.492178,12800,MHE,0.0037069320678710938
2017-07-02 03:12:46.507599,12800,DHE,0.015249967575073242
2017-07-02 03:12:46.598226,12800,DHEr,0.09046101570129395
2017-07-02 03:12:46.632552,12800,LHE,0.034158945083618164
2017-07-02 03:12:46.640561,12800,MHE,0.003036975860595703
2017-07-02 03:12:46.653723,12800,DHE,0.012984991073608398
2017-07-02 03:12:46.747687,12800,DHEr,0.0937960147857666
2017-07-02 03:12:46.781467,12800,LHE,0.03359508514404297
2017-07-02 03:12:46.874903,25600,MHE,0.004431962966918945
2017-07-02 03:12:46.898342,25600,DHE,0.02327418327331543
2017-07-02 03:12:46.991139,25600,DHEr,0.09263396263122559
2017-07-02 03:12:47.079913,25600,LHE,0.08860492706298828
2017-07-02 03:12:47.099102,25600,MHE,0.005597114562988281
2017-07-02 03:12:47.122693,25600,DHE,0.023396968841552734
2017-07-02 03:12:47.218913,25600,DHEr,0.09604406356811523
2017-07-02 03:12:47.300655,25600,LHE,0.08154582977294922
2017-07-02 03:12:47.318251,25600,MHE,0.004403114318847656
2017-07-02 03:12:47.341162,25600,DHE,0.022726058959960938
2017-07-02 03:12:47.438451,25600,DHEr,0.09700894355773926
2017-07-02 03:12:47.521872,25600,LHE,0.08325409889221191
2017-07-02 03:12:47.539420,25600,MHE,0.004294872283935547
2017-07-02 03:12:47.563771,25600,DHE,0.024168968200683594
2017-07-02 03:12:47.659445,25600,DHEr,0.09547710418701172
2017-07-02 03:12:47.745529,25600,LHE,0.08589696884155273
2017-07-02 03:12:47.763396,25600,MHE,0.004298210144042969
2017-07-02 03:12:47.789708,25600,DHE,0.026112079620361328
2017-07-02 03:12:47.888219,25600,DHEr,0.09833598136901855
2017-07-02 03:12:47.975075,25600,LHE,0.08665800094604492
2017-07-02 03:12:47.992974,25600,MHE,0.0045928955078125
2017-07-02 03:12:48.015233,25600,DHE,0.022083044052124023
2017-07-02 03:12:48.106247,25600,DHEr,0.09084606170654297
2017-07-02 03:12:48.198603,25600,LHE,0.09219193458557129
2017-07-02 03:12:48.218223,25600,MHE,0.00551605224609375
2017-07-02 03:12:48.243944,25600,DHE,0.025541067123413086
2017-07-02 03:12:48.346660,25600,DHEr,0.10251998901367188
2017-07-02 03:12:48.425500,25600,LHE,0.07867193222045898
2017-07-02 03:12:48.444503,25600,MHE,0.0053670406341552734
2017-07-02 03:12:48.468687,25600,DHE,0.024005889892578125
2017-07-02 03:12:48.575544,25600,DHEr,0.10668015480041504
2017-07-02 03:12:48.671732,25600,LHE,0.09599804878234863
2017-07-02 03:12:48.690051,25600,MHE,0.004697084426879883
2017-07-02 03:12:48.712849,25600,DHE,0.022614002227783203
2017-07-02 03:12:48.807922,25600,DHEr,0.09485197067260742
2017-07-02 03:12:48.895297,25600,LHE,0.08720803260803223
2017-07-02 03:12:48.913895,25600,MHE,0.0047931671142578125
2017-07-02 03:12:48.936484,25600,DHE,0.022405147552490234
2017-07-02 03:12:49.031022,25600,DHEr,0.09435892105102539
2017-07-02 03:12:49.111086,25600,LHE,0.07989716529846191
2017-07-02 03:12:49.313898,51200,MHE,0.0058231353759765625
2017-07-02 03:12:49.348137,51200,DHE,0.03406214714050293
2017-07-02 03:12:49.457187,51200,DHEr,0.10889315605163574
2017-07-02 03:12:49.656624,51200,LHE,0.19925713539123535
2017-07-02 03:12:49.686438,51200,MHE,0.0066051483154296875
2017-07-02 03:12:49.722812,51200,DHE,0.03615093231201172
2017-07-02 03:12:49.833522,51200,DHEr,0.1105039119720459
2017-07-02 03:12:50.016240,51200,LHE,0.18253612518310547
2017-07-02 03:12:50.042351,51200,MHE,0.005563020706176758
2017-07-02 03:12:50.078902,51200,DHE,0.036344051361083984
2017-07-02 03:12:50.211119,51200,DHEr,0.1320338249206543
2017-07-02 03:12:50.391063,51200,LHE,0.1797499656677246
2017-07-02 03:12:50.416800,51200,MHE,0.0059239864349365234
2017-07-02 03:12:50.452085,51200,DHE,0.035093069076538086
2017-07-02 03:12:50.563754,51200,DHEr,0.11148214340209961
2017-07-02 03:12:50.763821,51200,LHE,0.199843168258667
2017-07-02 03:12:50.791829,51200,MHE,0.0069849491119384766
2017-07-02 03:12:50.828741,51200,DHE,0.036726951599121094
2017-07-02 03:12:50.937995,51200,DHEr,0.10908889770507812
2017-07-02 03:12:51.145636,51200,LHE,0.2074449062347412
2017-07-02 03:12:51.174195,51200,MHE,0.0072290897369384766
2017-07-02 03:12:51.210105,51200,DHE,0.03565788269042969
2017-07-02 03:12:51.321812,51200,DHEr,0.11153316497802734
2017-07-02 03:12:51.528725,51200,LHE,0.20673012733459473
2017-07-02 03:12:51.556257,51200,MHE,0.005778074264526367
2017-07-02 03:12:51.594580,51200,DHE,0.03812813758850098
2017-07-02 03:12:51.714592,51200,DHEr,0.1198430061340332
2017-07-02 03:12:51.931219,51200,LHE,0.2164440155029297
2017-07-02 03:12:51.960923,51200,MHE,0.00685882568359375
2017-07-02 03:12:51.999099,51200,DHE,0.03799104690551758
2017-07-02 03:12:52.100613,51200,DHEr,0.10133194923400879
2017-07-02 03:12:52.290076,51200,LHE,0.18929600715637207
2017-07-02 03:12:52.317613,51200,MHE,0.005800008773803711
2017-07-02 03:12:52.352932,51200,DHE,0.03512382507324219
2017-07-02 03:12:52.469213,51200,DHEr,0.11610889434814453
2017-07-02 03:12:52.686958,51200,LHE,0.2175610065460205
2017-07-02 03:12:52.715773,51200,MHE,0.006220102310180664
2017-07-02 03:12:52.757907,51200,DHE,0.04193615913391113
2017-07-02 03:12:52.866351,51200,DHEr,0.10824108123779297
2017-07-02 03:12:53.092975,51200,LHE,0.22635602951049805
2017-07-02 03:12:53.478079,102400,MHE,0.011981010437011719
2017-07-02 03:12:53.558940,102400,DHE,0.0806131362915039
2017-07-02 03:12:53.727332,102400,DHEr,0.16820812225341797
2017-07-02 03:12:54.265599,102400,LHE,0.538067102432251
2017-07-02 03:12:54.367702,102400,MHE,0.019991159439086914
2017-07-02 03:12:54.436615,102400,DHE,0.06871294975280762
2017-07-02 03:12:54.563330,102400,DHEr,0.12655997276306152
2017-07-02 03:12:54.899865,102400,LHE,0.33637380599975586
2017-07-02 03:12:54.951817,102400,MHE,0.01007699966430664
2017-07-02 03:12:55.009506,102400,DHE,0.05751299858093262
2017-07-02 03:12:55.151032,102400,DHEr,0.14135098457336426
2017-07-02 03:12:55.683567,102400,LHE,0.5323731899261475
2017-07-02 03:12:55.742778,102400,MHE,0.011382102966308594
2017-07-02 03:12:55.804134,102400,DHE,0.06115984916687012
2017-07-02 03:12:55.935946,102400,DHEr,0.13164997100830078
2017-07-02 03:12:56.452273,102400,LHE,0.5161769390106201
2017-07-02 03:12:56.507913,102400,MHE,0.010128021240234375
2017-07-02 03:12:56.567450,102400,DHE,0.059348106384277344
2017-07-02 03:12:56.706867,102400,DHEr,0.1392500400543213
2017-07-02 03:12:57.155307,102400,LHE,0.44828200340270996
2017-07-02 03:12:57.973393,204800,MHE,0.03395700454711914
2017-07-02 03:12:58.156931,204800,DHE,0.1833629608154297
2017-07-02 03:12:58.366593,204800,DHEr,0.20947718620300293
2017-07-02 03:12:59.197550,204800,LHE,0.830773115158081
2017-07-02 03:12:59.344599,204800,MHE,0.023944854736328125
2017-07-02 03:12:59.495870,204800,DHE,0.15104913711547852
2017-07-02 03:12:59.710283,204800,DHEr,0.21424198150634766
2017-07-02 03:13:00.390622,204800,LHE,0.6801698207855225
2017-07-02 03:13:00.507239,204800,MHE,0.022652149200439453
2017-07-02 03:13:00.652476,204800,DHE,0.1450490951538086
2017-07-02 03:13:00.861532,204800,DHEr,0.2088778018951416
2017-07-02 03:13:01.655846,204800,LHE,0.7940800189971924
2017-07-02 03:13:01.771875,204800,MHE,0.022357940673828125
2017-07-02 03:13:01.918363,204800,DHE,0.14626812934875488
2017-07-02 03:13:02.127504,204800,DHEr,0.2089700698852539
2017-07-02 03:13:02.882830,204800,LHE,0.7551369667053223
2017-07-02 03:13:03.003736,204800,MHE,0.023127079010009766
2017-07-02 03:13:03.149345,204800,DHE,0.14544415473937988
2017-07-02 03:13:03.362433,204800,DHEr,0.21291494369506836
2017-07-02 03:13:04.268513,204800,LHE,0.9058780670166016
2017-07-02 03:13:05.934170,409600,MHE,0.05026507377624512
2017-07-02 03:13:06.257811,409600,DHE,0.32344508171081543
2017-07-02 03:13:06.637371,409600,DHEr,0.3793659210205078
2017-07-02 03:13:08.067795,409600,LHE,1.4302310943603516
2017-07-02 03:13:08.325299,409600,MHE,0.050872087478637695
2017-07-02 03:13:08.650049,409600,DHE,0.32456302642822266
2017-07-02 03:13:09.032350,409600,DHEr,0.3821120262145996
2017-07-02 03:13:11.045214,409600,LHE,2.01265811920166
2017-07-02 03:13:11.304147,409600,MHE,0.04947996139526367
2017-07-02 03:13:11.623789,409600,DHE,0.3194580078125
2017-07-02 03:13:11.987364,409600,DHEr,0.3633561134338379
2017-07-02 03:13:13.895432,409600,LHE,1.9078619480133057
2017-07-02 03:13:14.154433,409600,MHE,0.0501859188079834
2017-07-02 03:13:14.541741,409600,DHE,0.38712096214294434
2017-07-02 03:13:14.925913,409600,DHEr,0.38398218154907227
2017-07-02 03:13:16.844211,409600,LHE,1.9181292057037354
2017-07-02 03:13:17.106145,409600,MHE,0.050228118896484375
2017-07-02 03:13:17.428397,409600,DHE,0.32206082344055176
2017-07-02 03:13:17.811515,409600,DHEr,0.3829209804534912
2017-07-02 03:13:19.715656,409600,LHE,1.90395188331604
2017-07-02 03:13:23.305546,819200,MHE,0.13672304153442383
2017-07-02 03:13:24.191978,819200,DHE,0.8862240314483643
2017-07-02 03:13:25.168895,819200,DHEr,0.9767069816589355
2017-07-02 03:13:31.849664,819200,LHE,6.680577993392944
2017-07-02 03:13:32.686186,819200,MHE,0.1897420883178711
2017-07-02 03:13:33.892284,819200,DHE,1.2058498859405518
2017-07-02 03:13:34.790950,819200,DHEr,0.8983759880065918
2017-07-02 03:13:38.819301,819200,LHE,4.027230978012085
2017-07-02 03:13:39.344061,819200,MHE,0.10010194778442383
2017-07-02 03:13:40.006865,819200,DHE,0.662585973739624
2017-07-02 03:13:40.727027,819200,DHEr,0.7199528217315674
2017-07-02 03:13:44.784938,819200,LHE,4.057692050933838
2017-07-02 03:13:52.301225,1638400,MHE,0.22623896598815918
2017-07-02 03:13:53.856164,1638400,DHE,1.5547149181365967
2017-07-02 03:13:55.436620,1638400,DHEr,1.5802268981933594
2017-07-02 03:14:04.208678,1638400,LHE,8.771838903427124
2017-07-02 03:14:06.044392,1638400,MHE,0.3981170654296875
2017-07-02 03:14:08.600896,1638400,DHE,2.556269884109497
2017-07-02 03:14:11.100966,1638400,DHEr,2.4998250007629395
2017-07-02 03:14:25.707084,1638400,LHE,14.605913162231445
2017-07-02 03:14:27.564411,1638400,MHE,0.38879990577697754
2017-07-02 03:14:29.660137,1638400,DHE,2.0954971313476562
2017-07-02 03:14:31.413003,1638400,DHEr,1.752652883529663
2017-07-02 03:14:39.979308,1638400,LHE,8.566104173660278
2017-07-02 03:14:56.485279,3276800,MHE,0.6400861740112305
2017-07-02 03:15:00.737541,3276800,DHE,4.25203800201416
2017-07-02 03:15:04.951583,3276800,DHEr,4.213828086853027
2017-07-02 03:15:34.144081,3276800,LHE,29.192286014556885
2017-07-02 03:15:37.341591,3276800,MHE,0.6662161350250244
2017-07-02 03:15:41.604820,3276800,DHE,4.2630040645599365
2017-07-02 03:15:45.774088,3276800,DHEr,4.169058084487915
2017-07-02 03:16:14.215452,3276800,LHE,28.44116497039795
2017-07-02 03:16:17.359859,3276800,MHE,0.6567690372467041
2017-07-02 03:16:21.569111,3276800,DHE,4.2090370655059814
2017-07-02 03:16:25.736607,3276800,DHEr,4.167290925979614
2017-07-02 03:16:54.257620,3276800,LHE,28.520796060562134
2017-07-02 03:17:31.665383,6553600,MHE,1.4235589504241943
2017-07-02 03:17:40.904100,6553600,DHE,9.23849081993103
2017-07-02 03:17:49.828459,6553600,DHEr,8.92330002784729
2017-07-02 03:19:13.489474,6553600,LHE,83.66081404685974
2017-07-02 03:19:21.824197,6553600,MHE,1.8015940189361572
2017-07-02 03:19:33.088512,6553600,DHE,11.262277841567993
2017-07-02 03:19:44.206577,6553600,DHEr,11.11599612236023
2017-07-02 03:21:20.190284,6553600,LHE,95.98258900642395
2017-07-02 03:21:28.566582,6553600,MHE,1.791057825088501
2017-07-02 03:21:39.813963,6553600,DHE,11.247154951095581
2017-07-02 03:21:50.984922,6553600,DHEr,11.167037010192871
2017-07-02 03:23:25.493278,6553600,LHE,94.50813889503479
2017-07-02 03:23:26.152934,100,Holdout,0.5377330780029297
2017-07-02 03:23:26.577488,100,Holdout,0.42422008514404297
2017-07-02 03:23:26.995100,100,Holdout,0.4172689914703369
2017-07-02 03:23:27.388043,100,Holdout,0.39259815216064453
2017-07-02 03:23:27.789049,100,Holdout,0.4006781578063965
2017-07-02 03:23:28.588065,200,Holdout,0.7910099029541016
2017-07-02 03:23:29.154279,200,Holdout,0.5658371448516846
2017-07-02 03:23:29.739325,200,Holdout,0.5846829414367676
2017-07-02 03:23:30.314119,200,Holdout,0.5744149684906006
2017-07-02 03:23:30.867120,200,Holdout,0.5515458583831787
2017-07-02 03:23:31.831397,400,Holdout,0.9544820785522461
2017-07-02 03:23:32.792185,400,Holdout,0.9603631496429443
2017-07-02 03:23:33.680095,400,Holdout,0.8873817920684814
2017-07-02 03:23:34.728000,400,Holdout,1.0474798679351807
2017-07-02 03:23:35.636574,400,Holdout,0.9062590599060059
2017-07-02 03:23:37.452803,800,Holdout,1.8016941547393799
2017-07-02 03:23:39.298738,800,Holdout,1.8452558517456055
2017-07-02 03:23:41.257755,800,Holdout,1.9585089683532715
2017-07-02 03:23:43.044195,800,Holdout,1.785940170288086
2017-07-02 03:23:44.798002,800,Holdout,1.7532389163970947
2017-07-02 03:23:48.598079,1600,Holdout,3.786921977996826
2017-07-02 03:23:52.591896,1600,Holdout,3.993051052093506
2017-07-02 03:23:56.401997,1600,Holdout,3.808232069015503
2017-07-02 03:24:06.125306,3200,Holdout,9.694159030914307
2017-07-02 03:24:15.279031,3200,Holdout,9.151563882827759
2017-07-02 03:24:24.579076,3200,Holdout,9.298955202102661
2017-07-02 03:24:51.698642,6400,Holdout,27.077810049057007
2017-07-02 03:25:15.376898,6400,Holdout,23.675295114517212
2017-07-02 03:25:39.618107,6400,Holdout,24.238177061080933
2017-07-02 03:26:22.924904,12800,Holdout,43.26471304893494
2017-07-02 03:27:06.079780,12800,Holdout,43.15011501312256
2017-07-02 03:27:48.145370,12800,Holdout,42.060943841934204
2017-07-02 03:29:31.243967,25600,Holdout,103.01761317253113
2017-07-02 03:31:29.182381,25600,Holdout,117.92919301986694
2017-07-02 03:33:14.599506,25600,Holdout,105.4079179763794
2017-07-02 03:40:42.910545,51200,Holdout,448.14211893081665
2017-07-02 03:59:27.956553,102400,Holdout,1124.7069900035858
2017-07-02 03:59:27.967585,100,eps_max,0.003443002700805664
2017-07-02 03:59:27.974559,100,prop,0.006818056106567383
2017-07-02 03:59:27.978095,100,eps_max,0.003187894821166992
2017-07-02 03:59:27.984075,100,prop,0.005870819091796875
2017-07-02 03:59:27.987613,100,eps_max,0.0031480789184570312
2017-07-02 03:59:27.993875,100,prop,0.006120920181274414
2017-07-02 03:59:27.997129,100,eps_max,0.0028810501098632812
2017-07-02 03:59:28.003795,100,prop,0.006567955017089844
2017-07-02 03:59:28.007075,100,eps_max,0.0029239654541015625
2017-07-02 03:59:28.012713,100,prop,0.005485057830810547
2017-07-02 03:59:28.016106,100,eps_max,0.0030770301818847656
2017-07-02 03:59:28.021797,100,prop,0.005547046661376953
2017-07-02 03:59:28.025032,100,eps_max,0.0028929710388183594
2017-07-02 03:59:28.030934,100,prop,0.0058100223541259766
2017-07-02 03:59:28.034642,100,eps_max,0.0032939910888671875
2017-07-02 03:59:28.040502,100,prop,0.005686044692993164
2017-07-02 03:59:28.044283,100,eps_max,0.003453969955444336
2017-07-02 03:59:28.050222,100,prop,0.005771160125732422
2017-07-02 03:59:28.053535,100,eps_max,0.002969026565551758
2017-07-02 03:59:28.059265,100,prop,0.00563502311706543
2017-07-02 03:59:28.062597,100,eps_max,0.0030059814453125
2017-07-02 03:59:28.068188,100,prop,0.005496025085449219
2017-07-02 03:59:28.071405,100,eps_max,0.002933979034423828
2017-07-02 03:59:28.076825,100,prop,0.0052950382232666016
2017-07-02 03:59:28.079979,100,eps_max,0.002866983413696289
2017-07-02 03:59:28.085710,100,prop,0.005642890930175781
2017-07-02 03:59:28.088809,100,eps_max,0.0028312206268310547
2017-07-02 03:59:28.094902,100,prop,0.0060040950775146484
2017-07-02 03:59:28.101386,100,eps_max,0.00604701042175293
2017-07-02 03:59:28.108727,100,prop,0.007133960723876953
2017-07-02 03:59:28.111977,100,eps_max,0.003016948699951172
2017-07-02 03:59:28.117613,100,prop,0.0055370330810546875
2017-07-02 03:59:28.120869,100,eps_max,0.0028960704803466797
2017-07-02 03:59:28.126274,100,prop,0.005312919616699219
2017-07-02 03:59:28.129398,100,eps_max,0.0028328895568847656
2017-07-02 03:59:28.135086,100,prop,0.005600929260253906
2017-07-02 03:59:28.138318,100,eps_max,0.0028829574584960938
2017-07-02 03:59:28.143903,100,prop,0.005491018295288086
2017-07-02 03:59:28.147039,100,eps_max,0.002813100814819336
2017-07-02 03:59:28.152687,100,prop,0.00556492805480957
2017-07-02 03:59:28.160876,200,eps_max,0.004397869110107422
2017-07-02 03:59:28.169441,200,prop,0.00839686393737793
2017-07-02 03:59:28.173637,200,eps_max,0.0038259029388427734
