currenttime,option,f,accuracy
2018-06-18 19:03:31.002589,opt3,0.9,0.8465817804688236
2018-06-18 19:03:31.397296,opt4,0.9,0.843633934663835
2018-06-18 19:03:36.797371,opt5,0.9,0.843633934663835
2018-06-18 19:03:36.887227,opt1,0.567861610032174,0.8162676621053585
2018-06-18 19:03:37.307132,opt2,0.567861610032174,0.8125366755144128
2018-06-18 19:03:38.034215,opt3,0.567861610032174,0.8118039271415042
2018-06-18 19:03:38.416267,opt4,0.567861610032174,0.8059965773105657
2018-06-18 19:03:41.822848,opt5,0.567861610032174,0.8059965773105657
2018-06-18 19:03:41.911288,opt1,0.35829645349814754,0.786736663759817
2018-06-18 19:03:42.357967,opt2,0.35829645349814754,0.7814137323468987
2018-06-18 19:03:43.081914,opt3,0.35829645349814754,0.7804411322718304
2018-06-18 19:03:43.488595,opt4,0.35829645349814754,0.7745655776707572
2018-06-18 19:03:47.079114,opt5,0.35829645349814754,0.7745655776707572
2018-06-18 19:03:47.177884,opt1,0.2260697788358622,0.7798195538756744
2018-06-18 19:03:47.626480,opt2,0.2260697788358622,0.7799044924015526
2018-06-18 19:03:48.366903,opt3,0.2260697788358622,0.7792263730525472
2018-06-18 19:03:48.743751,opt4,0.2260697788358622,0.7768140566563397
2018-06-18 19:03:51.927405,opt5,0.2260697788358622,0.7768140566563397
2018-06-18 19:03:52.014841,opt1,0.14264038732150022,0.7508896646197574
2018-06-18 19:03:52.486679,opt2,0.14264038732150022,0.7581680577381851
2018-06-18 19:03:53.467963,opt3,0.14264038732150022,0.75808483872264
2018-06-18 19:03:54.026070,opt4,0.14264038732150022,0.7515023835227852
2018-06-18 19:03:59.496716,opt5,0.14264038732150022,0.7515023835227852
2018-06-18 19:03:59.590546,opt1,0.09000000000000001,0.7246611421250925
2018-06-18 19:03:59.987236,opt2,0.09000000000000001,0.7270686490135
2018-06-18 19:04:00.725553,opt3,0.09000000000000001,0.7270610797547828
2018-06-18 19:04:01.557959,opt4,0.09000000000000001,0.7237175386633222
2018-06-19 14:37:32.280115,opt1,0.9,0.8735109359694077
2018-06-19 14:37:32.926705,opt2,0.9,0.289357211837832
2018-06-19 14:37:34.361419,opt3,0.9,0.8656064947316331
2018-06-19 14:37:34.826685,opt4,0.9,0.8648941559240563
2018-06-19 14:37:37.573422,opt5,0.9,0.8648941559240563
2018-06-19 14:37:37.658750,opt1,0.567861610032174,0.8437798590588169
2018-06-19 14:37:38.040273,opt2,0.567861610032174,0.8425259659450912
2018-06-19 14:37:38.739327,opt3,0.567861610032174,0.8423753823036674
2018-06-19 14:37:39.121822,opt4,0.567861610032174,0.8335604959976681
2018-06-19 14:37:42.869113,opt5,0.567861610032174,0.8335604959976681
2018-06-19 14:37:42.956702,opt1,0.35829645349814754,0.7892722712551735
2018-06-19 14:37:43.388912,opt2,0.35829645349814754,0.7926526474056551
2018-06-19 14:37:44.102191,opt3,0.35829645349814754,0.7936125829729068
2018-06-19 14:37:44.456954,opt4,0.35829645349814754,0.7846188416380314
2018-06-19 14:37:49.251125,opt5,0.35829645349814754,0.7846188416380314
2018-06-19 14:37:49.337044,opt1,0.2260697788358622,0.7628083813061902
2018-06-19 14:37:49.734623,opt2,0.2260697788358622,0.7654932096992637
2018-06-19 14:37:50.423688,opt3,0.2260697788358622,0.7657192494822657
2018-06-19 14:37:50.820967,opt4,0.2260697788358622,0.7578660052366227
